Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1224,1088,-1.000,-1.000,196
1,2,1236,1096,9.605,0.640,266
1,3,1240,1108,8.424,0.562,253
1,4,1252,1112,8.424,0.562,224
1,5,1252,1108,2.664,0.178,121
1,6,1248,1088,13.584,0.906,210
1,7,1248,1088,0.000,0.000,254
1,8,1244,1076,8.424,0.562,219
1,9,1236,1096,14.346,0.956,240
1,10,1236,1108,7.992,0.533,216
1,11,1228,1112,5.957,0.397,233
1,12,1228,1112,0.000,0.000,233
1,13,1228,1120,5.328,0.355,217
1,14,1216,1136,13.320,0.888,215
1,15,1212,1132,3.767,0.251,238
1,16,1196,1124,11.914,0.794,218
1,17,1192,1124,2.664,0.178,226
1,18,1184,1120,5.957,0.397,221
1,19,1192,1124,5.957,0.397,265
1,20,1188,1140,10.984,0.732,230
1,21,1152,1128,25.273,1.685,335
1,22,1152,1128,0.000,0.000,280
1,23,1156,1124,3.767,0.251,369
1,24,1156,1124,0.000,0.000,291
1,25,1156,1128,2.664,0.178,274
1,26,1152,1120,5.957,0.397,228
1,27,1132,1120,13.320,0.888,271
1,28,1136,1124,3.767,0.251,228
1,29,1112,1124,15.984,1.066,249
1,30,1084,1116,19.394,1.293,138
1,31,1092,1112,5.957,0.397,134
1,32,1080,1120,9.605,0.640,268
1,33,1024,1112,37.675,2.512,163
1,34,1020,1132,13.584,0.906,222
1,35,1020,1136,2.664,0.178,250
1,36,1020,1148,7.992,0.533,238
1,37,1020,1148,0.000,0.000,244
1,38,1016,1148,2.664,0.178,202
1,39,1016,1148,0.000,0.000,212
1,40,1020,1160,8.424,0.562,270
1,41,1032,1156,8.424,0.562,206
1,42,1036,1152,3.767,0.251,243
1,43,1044,1156,5.957,0.397,223
1,44,1052,1160,5.957,0.397,206
1,45,1068,1164,10.984,0.732,214
1,46,1072,1172,5.957,0.397,217
1,47,1072,1176,2.664,0.178,204
1,48,1076,1184,5.957,0.397,280
1,49,1100,1184,15.984,1.066,199
1,50,1100,1184,0.000,0.000,212
1,51,1100,1184,0.000,0.000,223
1,52,1100,1184,0.000,0.000,187
1,53,1100,1184,0.000,0.000,188
1,54,1092,1180,5.957,0.397,122
1,55,1076,1172,11.914,0.794,131
1,56,1048,1180,19.394,1.293,169
1,57,1016,1188,21.968,1.465,216
1,58,1020,1168,13.584,0.906,248
1,59,1024,1168,2.664,0.178,237
1,60,1028,1172,3.767,0.251,208
1,61,1032,1172,2.664,0.178,193
1,62,1032,1176,2.664,0.178,185
1,63,1032,1176,0.000,0.000,201
1,64,1032,1176,0.000,0.000,209
1,65,1036,1184,5.957,0.397,171
1,66,1020,1176,11.914,0.794,197
1,67,1000,1176,13.320,0.888,201
1,68,1000,1176,0.000,0.000,209
1,69,1012,1164,11.302,0.753,231
1,70,1012,1164,0.000,0.000,181
1,71,992,1176,15.534,1.036,228
1,72,980,1184,9.605,0.640,202
1,73,980,1188,2.664,0.178,191
1,74,952,1188,18.648,1.243,219
1,75,952,1192,2.664,0.178,201
1,76,952,1192,0.000,0.000,210
1,77,952,1196,2.664,0.178,213
1,78,952,1208,7.992,0.533,253
1,79,952,1208,0.000,0.000,253
1,80,952,1208,0.000,0.000,236
1,81,944,1208,5.328,0.355,211
1,82,944,1208,0.000,0.000,179
1,83,944,1208,0.000,0.000,220
1,84,944,1208,0.000,0.000,207
1,85,944,1212,2.664,0.178,210
1,86,948,1220,5.957,0.397,197
1,87,948,1220,0.000,0.000,218
1,88,948,1220,0.000,0.000,238
1,89,948,1224,2.664,0.178,230
1,90,952,1240,10.984,0.732,220
1,91,952,1240,0.000,0.000,211
1,92,932,1244,13.584,0.906,200
1,93,932,1244,0.000,0.000,212
1,94,924,1256,9.605,0.640,175
1,95,924,1256,0.000,0.000,126
1,96,924,1268,7.992,0.533,149
1,97,912,1280,11.302,0.753,217
3,1,1364,1036,-1.000,-1.000,128
3,2,1368,1048,8.424,0.562,220
3,3,1368,1048,0.000,0.000,191
3,4,1368,1048,0.000,0.000,230
3,5,1368,1056,5.328,0.355,220
3,6,1368,1068,7.992,0.533,190
3,7,1368,1068,0.000,0.000,192
3,8,1376,1056,9.605,0.640,196
3,9,1376,1056,0.000,0.000,149
3,10,1360,1068,13.320,0.888,225
3,11,1364,1068,2.664,0.178,210
3,12,1368,1072,3.767,0.251,199
3,13,1368,1072,0.000,0.000,204
3,14,1368,1080,5.328,0.355,195
3,15,1376,1084,5.957,0.397,185
3,16,1376,1096,7.992,0.533,126
3,17,1376,1096,0.000,0.000,121
3,18,1368,1092,5.957,0.397,112
3,19,1364,1088,3.767,0.251,139
3,20,1360,1088,2.664,0.178,165
3,21,1352,1084,5.957,0.397,235
3,22,1348,1080,3.767,0.251,206
3,23,1348,1080,0.000,0.000,236
3,24,1348,1088,5.328,0.355,173
3,25,1348,1088,0.000,0.000,196
3,26,1344,1088,2.664,0.178,204
3,27,1344,1088,0.000,0.000,170
3,28,1352,1088,5.328,0.355,216
3,29,1356,1084,3.767,0.251,187
3,30,1356,1084,0.000,0.000,195
3,31,1360,1084,2.664,0.178,223
3,32,1364,1076,5.957,0.397,139
3,33,1364,1076,0.000,0.000,122
3,34,1360,1084,5.957,0.397,241
3,35,1360,1088,2.664,0.178,226
3,36,1360,1088,0.000,0.000,193
3,37,1360,1088,0.000,0.000,213
3,38,1360,1084,2.664,0.178,202
3,39,1356,1076,5.957,0.397,197
3,40,1360,1076,2.664,0.178,180
3,41,1360,1080,2.664,0.178,210
3,42,1360,1080,0.000,0.000,223
3,43,1360,1080,0.000,0.000,219
3,44,1356,1088,5.957,0.397,234
3,45,1356,1088,0.000,0.000,207
3,46,1352,1088,2.664,0.178,142
3,47,1352,1088,0.000,0.000,208
3,48,1352,1088,0.000,0.000,217
3,49,1352,1088,0.000,0.000,167
3,50,1348,1088,2.664,0.178,162
3,51,1344,1072,10.984,0.732,215
3,52,1344,1072,0.000,0.000,188
3,53,1344,1072,0.000,0.000,145
3,54,1344,1068,2.664,0.178,137
3,55,1344,1068,0.000,0.000,127
3,56,1336,1060,7.535,0.502,123
3,57,1332,1060,2.664,0.178,111
3,58,1332,1072,7.992,0.533,187
3,59,1332,1072,0.000,0.000,179
3,60,1332,1072,0.000,0.000,191
3,61,1332,1072,0.000,0.000,205
3,62,1328,1068,3.767,0.251,186
3,63,1328,1068,0.000,0.000,197
3,64,1328,1068,0.000,0.000,177
3,65,1328,1072,2.664,0.178,194
3,66,1328,1072,0.000,0.000,204
3,67,1324,1072,2.664,0.178,174
3,68,1320,1072,2.664,0.178,188
3,69,1320,1076,2.664,0.178,189
