Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,712,1328,-1.000,-1.000,-4136223
1,2,728,1336,11.914,0.794,-5774624
1,3,728,1336,0.000,0.000,-5637127
1,4,728,1336,0.000,0.000,-5571586
1,5,728,1340,2.664,0.178,-8848130
1,6,720,1348,7.535,0.502,-7613486
1,7,736,1356,11.914,0.794,-7668743
1,8,736,1356,0.000,0.000,-5767682
1,9,736,1364,5.328,0.355,-5242881
1,10,736,1364,0.000,0.000,-6491920
1,11,736,1364,0.000,0.000,-7349289
1,12,736,1364,0.000,0.000,-10190465
1,13,732,1376,8.424,0.562,-10237756
1,14,732,1396,13.320,0.888,-8796731
1,15,740,1412,11.914,0.794,-5898500
1,16,748,1424,9.605,0.640,-5833988
1,17,748,1428,2.664,0.178,-7543579
1,18,756,1436,7.535,0.502,-7349034
1,19,760,1436,2.664,0.178,-11875122
1,20,760,1436,0.000,0.000,-7163987
1,21,772,1448,11.302,0.753,-5587519
1,22,792,1444,13.584,0.906,-11142153
1,23,792,1444,0.000,0.000,-2688769
1,24,796,1456,8.424,0.562,-3538945
1,25,800,1460,3.767,0.251,-2359297
1,26,808,1472,9.605,0.640,-5244161
1,27,808,1472,0.000,0.000,-2955286
1,28,808,1472,0.000,0.000,-4469813
1,29,808,1472,0.000,0.000,-4737095
1,30,792,1464,11.914,0.794,-5837075
1,31,792,1464,0.000,0.000,-8262930
1,32,792,1464,0.000,0.000,-7545126
1,33,796,1472,5.957,0.397,-7674139
1,34,800,1472,2.664,0.178,-3147783
1,35,804,1476,3.767,0.251,-9043973
1,36,804,1476,0.000,0.000,-7286064
1,37,812,1480,5.957,0.397,-5589835
1,38,816,1472,5.957,0.397,-6310731
1,39,816,1464,5.328,0.355,-6373699
1,40,816,1456,5.328,0.355,-5316898
1,41,812,1448,5.957,0.397,-8068380
1,42,812,1448,0.000,0.000,-5971235
1,43,808,1444,3.767,0.251,-8327443
1,44,808,1444,0.000,0.000,-6892586
1,45,808,1444,0.000,0.000,-6634301
1,46,808,1424,13.320,0.888,-6558742
1,47,808,1420,2.664,0.178,-5702922
1,48,808,1420,0.000,0.000,-10057590
1,49,804,1400,13.584,0.906,-6029316
1,50,804,1396,2.664,0.178,-3801863
1,51,808,1392,3.767,0.251,-5245962
1,52,808,1392,0.000,0.000,-1114113
1,53,812,1396,3.767,0.251,-7802128
1,54,820,1400,5.957,0.397,-657929
1,55,820,1400,0.000,0.000,-984325
1,56,816,1396,3.767,0.251,-4077879
1,57,812,1396,2.664,0.178,-5187628
1,58,808,1392,3.767,0.251,-4917767
1,59,808,1392,0.000,0.000,-6624535
1,60,808,1392,0.000,0.000,-7476497
1,61,808,1392,0.000,0.000,-7087917
1,62,808,1392,0.000,0.000,-6034454
1,63,808,1392,0.000,0.000,-6039849
1,64,808,1392,0.000,0.000,-5776936
1,65,804,1392,2.664,0.178,-3088671
1,66,800,1384,5.957,0.397,-6688786
1,67,792,1372,9.605,0.640,-5444370
1,68,792,1364,5.328,0.355,-4855832
1,69,792,1364,0.000,0.000,-10827838
1,70,796,1372,5.957,0.397,-3673098
1,71,796,1384,7.992,0.533,-6956580
1,72,792,1384,2.664,0.178,-6560798
1,73,780,1384,7.992,0.533,-9905445
1,74,780,1384,0.000,0.000,-6112069
1,75,780,1380,2.664,0.178,-9532527
1,76,776,1372,5.957,0.397,-6889765
1,77,776,1372,0.000,0.000,-6035996
