Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,924,519,-1.000,-1.000,-5505025
1,2,921,516,2.828,0.189,-5767692
1,3,933,513,8.245,0.550,-5121573
1,4,921,528,12.805,0.854,-6042677
1,5,909,519,9.999,0.667,-2097153
1,6,909,516,2.000,0.133,-851969
1,7,903,510,5.656,0.377,-1900545
1,8,903,510,0.000,0.000,-6291971
1,9,897,504,5.656,0.377,-4260615
1,10,882,504,9.999,0.667,-6881539
1,11,873,477,18.972,1.265,-5177348
1,12,867,465,8.943,0.596,-2694943
1,13,825,405,48.821,3.255,-5899009
1,14,804,384,19.797,1.320,-5570566
1,15,786,351,25.057,1.670,-6488837
1,16,756,324,26.905,1.794,-7340036
1,17,744,306,14.421,0.961,-1048577
1,18,720,285,21.258,1.417,-8388609
1,19,726,270,10.769,0.718,-5637899
1,20,723,255,10.197,0.680,-1900545
1,21,720,243,8.245,0.550,-7865350
1,22,717,243,2.000,0.133,-5772825
1,23,717,225,11.999,0.800,-65793
1,24,717,219,4.000,0.267,-8519683
1,25,717,219,0.000,0.000,-65537
1,26,714,216,2.828,0.189,-11274241
1,27,708,198,12.648,0.843,-393217
1,28,705,189,6.324,0.422,-196609
1,29,705,189,0.000,0.000,-12124161
1,30,693,177,11.313,0.754,-1966081
1,31,693,168,5.999,0.400,-5773589
1,32,675,138,23.321,1.555,-6096649
1,33,675,123,9.999,0.667,-7932685
1,34,675,123,0.000,0.000,-6237487
1,35,672,108,10.197,0.680,-12991814
1,36,666,60,32.246,2.150,-7471114
1,37,666,60,0.000,0.000,-10683142
1,38,666,57,2.000,0.133,-4143933
1,39,654,30,19.696,1.313,-3802117
1,40,654,30,0.000,0.000,-1312003
1,41,648,18,8.943,0.596,-6031115
1,42,648,18,0.000,0.000,-6029314
1,43,651,18,2.000,0.133,-6030340
1,44,651,18,0.000,0.000,-5506565
1,45,651,18,0.000,0.000,-7473933
1,46,651,18,0.000,0.000,-8065811
1,47,654,15,2.828,0.189,-8460828
1,48,654,15,0.000,0.000,-8463910
1,49,654,15,0.000,0.000,-8067355
1,50,657,15,2.000,0.133,-2033416
1,51,657,15,0.000,0.000,-5767169
1,52,657,15,0.000,0.000,-4915201
1,53,666,33,13.415,0.894,-7288886
1,54,666,33,0.000,0.000,-3413014
1,55,666,33,0.000,0.000,-2497563
1,56,657,36,6.324,0.422,-2755337
1,57,657,36,0.000,0.000,-4721938
1,58,657,36,0.000,0.000,-5906728
1,59,654,33,2.828,0.189,-257
1,60,654,33,0.000,0.000,-917505
1,61,654,27,4.000,0.267,-8726313
1,62,654,27,0.000,0.000,-6815745
1,63,654,27,0.000,0.000,-7543068
1,64,657,30,2.828,0.189,-4198680
1,65,657,33,2.000,0.133,-3280133
1,66,660,36,2.828,0.189,-8718089
1,67,660,36,0.000,0.000,-3080193
1,68,660,36,0.000,0.000,-4720390
1,69,660,36,0.000,0.000,-6030854
1,70,660,36,0.000,0.000,-5835532
1,71,660,36,0.000,0.000,-4982531
1,72,660,36,0.000,0.000,-8455432
1,73,660,39,2.000,0.133,-11280166
1,74,660,39,0.000,0.000,-10028561
1,75,663,39,2.000,0.133,-521
1,76,663,39,0.000,0.000,-66305
1,77,663,39,0.000,0.000,-1025
1,78,663,39,0.000,0.000,-327685
1,79,663,39,0.000,0.000,-12618377
1,80,654,24,11.661,0.777,-8136994
1,81,651,24,2.000,0.133,-7082255
1,82,648,24,2.000,0.133,-7346197
1,83,642,24,4.000,0.267,-3615532
1,84,654,51,19.696,1.313,-7146000
1,85,657,54,2.828,0.189,-5965576
1,86,663,57,4.472,0.298,-8914701
1,87,663,57,0.000,0.000,-12462380
1,88,669,39,12.648,0.843,-8663087
1,89,669,39,0.000,0.000,-6107182
1,90,669,39,0.000,0.000,-8608353
1,91,666,39,2.000,0.133,-4596261
1,92,666,45,4.000,0.267,-7157308
1,93,666,51,4.000,0.267,-6304309
1,94,669,87,24.081,1.605,-7807269
1,95,669,96,5.999,0.400,-5577245
1,96,654,114,15.619,1.041,-6881282
1,97,648,159,30.262,2.017,-1310721
3,1,1068,960,-1.000,-1.000,-5506052
3,2,1083,966,10.769,0.718,-3998981
3,3,1083,996,19.998,1.333,-5832705
3,4,1077,1011,10.769,0.718,-5573389
3,5,1083,1008,4.472,0.298,-5767169
3,6,1083,1008,0.000,0.000,-393217
3,7,1083,1023,9.999,0.667,-7209989
3,8,1089,1035,8.943,0.596,-5374209
3,9,1089,1038,2.000,0.133,-5112833
3,10,1092,1038,2.000,0.133,-7143425
3,11,1089,1056,12.164,0.811,-5177346
