Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,968,628,-1.000,-1.000,-7276556
1,2,956,644,13.332,0.889,-4339510
1,3,948,620,16.864,1.124,-6553861
1,4,964,628,11.925,0.795,-6095630
1,5,964,628,0.000,0.000,-5111809
1,6,964,628,0.000,0.000,-5899531
1,7,960,624,3.771,0.251,-6225923
1,8,956,620,3.771,0.251,-6358792
1,9,956,620,0.000,0.000,-4261126
1,10,956,620,0.000,0.000,-5505025
1,11,956,620,0.000,0.000,-5570561
1,12,956,620,0.000,0.000,-8129045
1,13,956,620,0.000,0.000,-5177348
1,14,952,620,2.666,0.178,-7013133
1,15,952,616,2.666,0.178,-7034452
1,16,940,616,7.999,0.533,-8348002
1,17,920,624,14.359,0.957,-3932161
1,18,920,624,0.000,0.000,-5649462
1,19,908,636,11.313,0.754,-3866625
1,20,892,652,15.083,1.006,-7143425
1,21,888,652,2.666,0.178,-4259841
1,22,888,652,0.000,0.000,-6553604
1,23,888,652,0.000,0.000,-2555905
1,24,888,660,5.333,0.356,-5308417
1,25,884,672,8.432,0.562,-6822941
1,26,872,676,8.432,0.562,-7931142
1,27,872,676,0.000,0.000,-5242881
1,28,872,676,0.000,0.000,-10621458
1,29,872,676,0.000,0.000,-9177093
1,30,844,696,22.937,1.529,-5383205
1,31,860,676,17.073,1.138,-7340548
1,32,860,676,0.000,0.000,-6029575
1,33,848,676,7.999,0.533,-4261377
1,34,848,676,0.000,0.000,-5768965
1,35,848,676,0.000,0.000,-6491409
1,36,840,696,14.359,0.957,-6750209
1,37,840,696,0.000,0.000,-4915201
1,38,840,696,0.000,0.000,-5111809
1,39,840,696,0.000,0.000,-5111809
1,40,832,704,7.542,0.503,-6885136
1,41,832,704,0.000,0.000,-9699330
1,42,832,704,0.000,0.000,-6360080
1,43,832,704,0.000,0.000,-5637892
1,44,828,704,2.666,0.178,-4849665
1,45,828,704,0.000,0.000,-5114376
1,46,816,704,7.999,0.533,-4718593
1,47,812,708,3.771,0.251,-3604993
1,48,812,708,0.000,0.000,-9373711
1,49,812,708,0.000,0.000,-6620172
1,50,812,724,10.666,0.711,-4984338
1,51,796,716,11.925,0.795,-6815754
1,52,804,716,5.333,0.356,-6291458
1,53,804,716,0.000,0.000,-8454401
1,54,800,716,2.666,0.178,-4653314
1,55,780,728,15.548,1.037,-6165013
1,56,776,728,2.666,0.178,-6168612
1,57,772,716,8.432,0.562,-4850434
1,58,772,716,0.000,0.000,-5506567
1,59,756,700,15.083,1.006,-10158085
1,60,756,700,0.000,0.000,-8914439
1,61,760,700,2.666,0.178,-4920596
1,62,756,708,5.962,0.397,-4982020
1,63,756,708,0.000,0.000,-6424838
1,64,752,708,2.666,0.178,-5637127
1,65,752,708,0.000,0.000,-5964811
1,66,752,708,0.000,0.000,-5570565
1,67,752,708,0.000,0.000,-4390913
1,68,748,708,2.666,0.178,-5442317
1,69,748,708,0.000,0.000,-5903641
1,70,756,704,5.962,0.397,-3802884
1,71,760,704,2.666,0.178,-4653061
1,72,760,704,0.000,0.000,-10224393
1,73,764,704,2.666,0.178,-4917001
1,74,764,704,0.000,0.000,-5455681
1,75,752,720,13.332,0.889,-3737864
1,76,752,720,0.000,0.000,-5248023
1,77,760,720,5.333,0.356,-5570566
1,78,760,720,0.000,0.000,-5376010
1,79,768,720,5.333,0.356,-6881281
1,80,768,720,0.000,0.000,-8913412
1,81,764,728,5.962,0.397,-5572098
1,82,760,732,3.771,0.251,-6101275
1,83,760,732,0.000,0.000,-3866881
1,84,764,732,2.666,0.178,-5441550
1,85,776,728,8.432,0.562,-5839382
1,86,768,720,7.542,0.503,-2622977
1,87,768,720,0.000,0.000,-6751745
1,88,768,720,0.000,0.000,-4588802
1,89,764,728,5.962,0.397,-7082002
1,90,764,736,5.333,0.356,-5835017
1,91,764,736,0.000,0.000,-5909035
1,92,764,736,0.000,0.000,-8082260
1,93,760,732,3.771,0.251,-5575956
1,94,760,732,0.000,0.000,-3742745
1,95,764,728,3.771,0.251,-7090484
1,96,768,720,5.962,0.397,-11994888
1,97,764,716,3.771,0.251,-8257537
3,1,1328,832,-1.000,-1.000,-3549224
3,2,1316,836,8.432,0.562,-4273199
3,3,1308,828,7.542,0.503,-5654600
3,4,1308,828,0.000,0.000,-5194819
3,5,1312,828,2.666,0.178,-5505025
3,6,1312,828,0.000,0.000,-7012865
3,7,1312,828,0.000,0.000,-9568257
3,8,1312,828,0.000,0.000,-4921116
3,9,1312,824,2.666,0.178,-3481632
3,10,1300,816,9.614,0.641,-6226954
3,11,1296,812,3.771,0.251,-4263184
3,12,1292,808,3.771,0.251,-3407873
3,13,1288,804,3.771,0.251,-5116173
3,14,1288,804,0.000,0.000,-6619394
3,15,1280,808,5.962,0.397,-9401978
3,16,1332,816,35.071,2.338,-8418934
3,17,1320,820,8.432,0.562,-3282452
3,18,1324,832,8.432,0.562,-3934471
3,19,1336,836,8.432,0.562,-4076855
3,20,1336,836,0.000,0.000,-2300185
3,21,1328,836,5.333,0.356,-8285289
3,22,1328,836,0.000,0.000,-4666678
3,23,1304,844,16.864,1.124,-1376257
3,24,1300,844,2.666,0.178,-4588036
3,25,1288,848,8.432,0.562,-6294026
3,26,1280,848,5.333,0.356,-6829883
3,27,1276,848,2.666,0.178,-6511966
3,28,1264,836,11.313,0.754,-10721689
3,29,1260,820,10.994,0.733,-8464681
3,30,1248,816,8.432,0.562,-2425092
3,31,1248,816,0.000,0.000,-6709345
3,32,1220,804,20.307,1.354,-3014657
3,33,1216,800,3.771,0.251,-4524810
3,34,1204,792,9.614,0.641,-5373953
3,35,1204,792,0.000,0.000,-4068887
3,36,1204,788,2.666,0.178,-8519682
3,37,1204,788,0.000,0.000,-3479058
3,38,1200,788,2.666,0.178,-3484459
3,39,1188,780,9.614,0.641,-8090228
3,40,1144,780,29.330,1.955,-720897
3,41,1144,780,0.000,0.000,-8852506
3,42,1144,780,0.000,0.000,-2433829
3,43,1124,764,17.073,1.138,-8879744
3,44,1088,764,23.998,1.600,-6098702
3,45,1076,764,7.999,0.533,-5525071
3,46,1064,796,22.782,1.519,-5185828
3,47,1056,816,14.359,0.957,-8854040
3,48,1048,828,9.614,0.641,-10326420
3,49,1040,812,11.925,0.795,-983041
3,50,1040,804,5.333,0.356,-12562865
3,51,1040,804,0.000,0.000,-5128771
3,52,1040,804,0.000,0.000,-4264724
3,53,1040,800,2.666,0.178,-10176326
3,54,1040,800,0.000,0.000,-10901080
3,55,1040,804,2.666,0.178,-11864066
3,56,1040,804,0.000,0.000,-327939
3,57,1048,804,5.333,0.356,-13769233
3,58,1048,804,0.000,0.000,-720897
3,59,1060,800,8.432,0.562,-10778233
3,60,1060,800,0.000,0.000,-9659753
3,61,1052,812,9.614,0.641,-12650259
3,62,1044,816,5.962,0.397,-8
3,63,1044,816,0.000,0.000,-14771558
3,64,1056,820,8.432,0.562,-7211539
3,65,1056,820,0.000,0.000,-3539976
3,66,1056,832,7.999,0.533,-5968913
3,67,1056,836,2.666,0.178,-13675948
3,68,1072,816,17.073,1.138,-5445910
3,69,1076,816,2.666,0.178,-5966353
3,70,1076,816,0.000,0.000,-6160902
3,71,1080,816,2.666,0.178,-4390914
3,72,1080,816,0.000,0.000,-9376534
3,73,1080,816,0.000,0.000,-5576473
3,74,1088,808,7.542,0.503,-6686730
3,75,1088,808,0.000,0.000,-5049101
3,76,1088,808,0.000,0.000,-7411990
3,77,1088,808,0.000,0.000,-1507841
3,78,1092,812,3.771,0.251,-5315346
3,79,1100,812,5.333,0.356,-8984854
3,80,1100,812,0.000,0.000,-11016994
3,81,1112,812,7.999,0.533,-5377027
3,82,1112,812,0.000,0.000,-4785665
3,83,1120,808,5.962,0.397,-7406339
3,84,1128,808,5.333,0.356,-6753039
3,85,1128,804,2.666,0.178,-4467246
3,86,1120,804,5.333,0.356,-7432038
3,87,1124,836,21.497,1.433,-10193290
3,88,1128,824,8.432,0.562,-524289
3,89,1128,824,0.000,0.000,-6098967
3,90,1128,824,0.000,0.000,-5374209
3,91,1128,824,0.000,0.000,-6884627
3,92,1128,824,0.000,0.000,-7025714
3,93,1128,824,0.000,0.000,-4393994
3,94,1128,824,0.000,0.000,-4594454
