Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1068,808,-1.000,-1.000,-11808561
1,2,1072,804,3.771,0.251,-5308422
1,3,1072,804,0.000,0.000,-5964034
1,4,1088,808,10.995,0.733,-6687248
1,5,1108,804,13.597,0.906,-6560030
1,6,1124,796,11.926,0.795,-5179658
1,7,1144,780,17.075,1.138,-5637381
1,8,1164,760,18.856,1.257,-3604481
1,9,1156,744,11.926,0.795,-4326661
1,10,1172,764,17.075,1.138,-7037281
1,11,1164,756,7.542,0.503,-5048585
1,12,1156,756,5.333,0.356,-11369850
1,13,1160,740,10.995,0.733,-4259841
1,14,1160,736,2.667,0.178,-5638153
1,15,1160,732,2.667,0.178,-4851206
1,16,1164,728,3.771,0.251,-9728628
1,17,1176,700,20.309,1.354,-3802633
1,18,1176,692,5.333,0.356,-5111809
1,19,1180,684,5.963,0.398,-5982283
1,20,1188,640,29.814,1.988,-4071198
1,21,1188,648,5.333,0.356,-4983309
1,22,1188,648,0.000,0.000,-3538945
1,23,1188,648,0.000,0.000,-6753813
1,24,1188,648,0.000,0.000,-6376005
1,25,1188,628,13.333,0.889,-5179920
1,26,1188,624,2.667,0.178,-7407368
1,27,1188,616,5.333,0.356,-6426127
1,28,1184,612,3.771,0.251,-6163723
1,29,1176,600,9.615,0.641,-5245703
1,30,1176,600,0.000,0.000,-3738895
1,31,1176,600,0.000,0.000,-5441542
1,32,1172,592,5.963,0.398,-6427158
1,33,1172,592,0.000,0.000,-5703174
1,34,1160,596,8.433,0.562,-5505541
1,35,1156,608,8.433,0.562,-4523268
1,36,1156,608,0.000,0.000,-4456449
1,37,1160,608,2.667,0.178,-4927277
1,38,1156,592,10.995,0.733,-5315356
1,39,1156,592,0.000,0.000,-4457994
1,40,1156,592,0.000,0.000,-4063233
1,41,1156,592,0.000,0.000,-5512475
1,42,1156,592,0.000,0.000,-5574157
1,43,1156,592,0.000,0.000,-5051155
1,44,1156,592,0.000,0.000,-6753037
1,45,1152,584,5.963,0.398,-5637388
1,46,1148,580,3.771,0.251,-4800319
1,47,1168,552,22.940,1.529,-4786443
1,48,1160,548,5.963,0.398,-4995641
1,49,1156,508,26.800,1.787,-5966854
1,50,1156,508,0.000,0.000,-4800321
1,51,1156,472,24.000,1.600,-5509912
1,52,1156,468,2.667,0.178,-5770766
1,53,1156,456,8.000,0.533,-5706515
1,54,1144,440,13.333,0.889,-4653057
1,55,1144,440,0.000,0.000,-4326669
1,56,1144,440,0.000,0.000,-4733498
1,57,1144,428,8.000,0.533,-4591120
1,58,1148,412,10.995,0.733,-7676710
1,59,1152,400,8.433,0.562,-5244424
1,60,1152,400,0.000,0.000,-4915975
1,61,1152,400,0.000,0.000,-5442319
1,62,1152,392,5.333,0.356,-4980737
1,63,1152,392,0.000,0.000,-4068374
