Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,840,844,-1.000,-1.000,-7866892
1,2,828,832,11.314,0.754,-7995396
1,3,828,804,18.666,1.244,-5505541
1,4,828,804,0.000,0.000,-8127241
1,5,824,800,3.771,0.251,-5834241
1,6,820,800,2.667,0.178,-2818049
1,7,820,820,13.333,0.889,-5112834
1,8,808,844,17.888,1.193,-7625306
1,9,808,844,0.000,0.000,-5833475
1,10,820,848,8.433,0.562,-5111809
1,11,828,852,5.963,0.398,-6291459
1,12,836,856,5.963,0.398,-3606280
1,13,852,844,13.333,0.889,-6553861
1,14,852,844,0.000,0.000,-8194317
1,15,876,844,16.000,1.067,-5833990
1,16,896,844,13.333,0.889,-4851208
1,17,920,824,20.827,1.388,-3747633
1,18,940,836,15.549,1.037,-7931402
1,19,956,844,11.926,0.795,-5589837
1,20,964,820,16.865,1.124,-7037530
1,21,964,820,0.000,0.000,-8717840
1,22,960,816,3.771,0.251,-5636100
1,23,960,808,5.333,0.356,-6045247
1,24,972,792,13.333,0.889,-4390913
1,25,980,784,7.542,0.503,-6161674
1,26,980,760,16.000,1.067,-14024964
1,27,972,756,5.963,0.398,-5636609
1,28,968,736,13.597,0.906,-3145729
1,29,968,736,0.000,0.000,-196609
1,30,964,724,8.433,0.562,-5308417
1,31,964,712,8.000,0.533,-7407883
1,32,964,708,2.667,0.178,-6098189
1,33,960,704,3.771,0.251,-4917001
1,34,956,704,2.667,0.178,-4407873
1,35,952,676,18.856,1.257,-6291457
1,36,952,672,2.667,0.178,-5703685
1,37,952,652,13.333,0.889,-4340021
1,38,948,640,8.433,0.562,-4667444
1,39,936,628,11.314,0.754,-1310721
1,40,936,616,8.000,0.533,-5113857
1,41,936,616,0.000,0.000,-5899272
1,42,940,612,3.771,0.251,-11668493
1,43,940,608,2.667,0.178,-7144971
1,44,940,608,0.000,0.000,-4999240
1,45,948,580,19.413,1.294,-8983065
1,46,948,576,2.667,0.178,-8547950
1,47,952,624,32.111,2.141,-4276544
1,48,968,636,13.333,0.889,-5065551
1,49,968,636,0.000,0.000,-3543571
1,50,972,636,2.667,0.178,-2887696
1,51,972,640,2.667,0.178,-4456449
1,52,968,636,3.771,0.251,-7144458
1,53,960,640,5.963,0.398,-6620424
1,54,952,644,5.963,0.398,-6425875
1,55,944,648,5.963,0.398,-4720897
1,56,948,660,8.433,0.562,-4785929
1,57,948,660,0.000,0.000,-4392454
1,58,936,668,9.615,0.641,-8195340
1,59,928,672,5.963,0.398,-4653057
1,60,928,680,5.333,0.356,-5642519
1,61,912,692,13.333,0.889,-5570568
1,62,912,692,0.000,0.000,-3670273
1,63,904,704,9.615,0.641,-8857899
1,64,928,704,16.000,1.067,-7104616
1,65,920,692,9.615,0.641,-5899523
1,66,916,692,2.667,0.178,-5244163
1,67,912,692,2.667,0.178,-9243402
1,68,912,692,0.000,0.000,-4787212
1,69,912,700,5.333,0.356,-4983311
1,70,912,704,2.667,0.178,-6622477
1,71,912,704,0.000,0.000,-6097160
1,72,916,708,3.771,0.251,-4327683
1,73,916,712,2.667,0.178,-6030604
1,74,916,712,0.000,0.000,-5047045
1,75,924,720,7.542,0.503,-6882566
1,76,924,720,0.000,0.000,-6495005
1,77,924,720,0.000,0.000,-5637899
1,78,924,724,2.667,0.178,-6099733
1,79,924,724,0.000,0.000,-9306115
1,80,924,724,0.000,0.000,-6031885
1,81,924,724,0.000,0.000,-5572878
1,82,920,716,5.963,0.398,-6554892
1,83,920,716,0.000,0.000,-5578268
1,84,916,716,2.667,0.178,-4791581
1,85,920,720,3.771,0.251,-5839130
1,86,936,736,15.085,1.006,-5771795
1,87,936,736,0.000,0.000,-5111809
1,88,936,736,0.000,0.000,-7672344
1,89,936,736,0.000,0.000,-6887968
1,90,936,736,0.000,0.000,-7490383
1,91,940,736,2.667,0.178,-5460561
1,92,940,744,5.333,0.356,-5848895
1,93,936,752,5.963,0.398,-7412772
1,94,936,760,5.333,0.356,-3739914
1,95,936,760,0.000,0.000,-7148317
1,96,936,760,0.000,0.000,-9834775
1,97,936,764,2.667,0.178,-6560284
3,1,1160,1000,-1.000,-1.000,-4985362
3,2,1160,996,2.667,0.178,-4919569
3,3,1160,996,0.000,0.000,-4986389
3,4,1160,996,0.000,0.000,-4597541
3,5,1160,984,8.000,0.533,-5579298
3,6,1160,984,0.000,0.000,-5187107
3,7,1160,984,0.000,0.000,-5054753
3,8,1160,984,0.000,0.000,-5909551
3,9,1160,984,0.000,0.000,-4993072
3,10,1152,976,7.542,0.503,-5119265
3,11,1156,976,2.667,0.178,-5975344
3,12,1188,960,23.851,1.590,-4538430
3,13,1184,960,2.667,0.178,-5710884
3,14,1184,960,0.000,0.000,-4791581
3,15,1184,960,0.000,0.000,-5717311
3,16,1196,960,8.000,0.533,-4403506
3,17,1204,952,7.542,0.503,-3870226
3,18,1204,948,2.667,0.178,-10373196
3,19,1212,948,5.333,0.356,-2952717
3,20,1212,948,0.000,0.000,-4793123
3,21,1212,948,0.000,0.000,-5650230
3,22,1220,948,5.333,0.356,-5253161
3,23,1220,948,0.000,0.000,-5255729
3,24,1240,952,13.597,0.906,-5123116
3,25,1244,952,2.667,0.178,-4400420
3,26,1236,944,7.542,0.503,-8795193
3,27,1236,944,0.000,0.000,-4859431
3,28,1240,944,2.667,0.178,-6246224
3,29,1248,952,7.542,0.503,-5722963
3,30,1264,936,15.085,1.006,-5584955
3,31,1264,932,2.667,0.178,-4069915
3,32,1268,920,8.433,0.562,-4530466
3,33,1268,920,0.000,0.000,-4730668
3,34,1284,916,10.995,0.733,-5450540
3,35,1292,908,7.542,0.503,-5583154
3,36,1296,908,2.667,0.178,-4137763
3,37,1300,916,5.963,0.398,-4859944
3,38,1300,920,2.667,0.178,-4663081
3,39,1308,940,14.360,0.957,-4404533
3,40,1308,940,0.000,0.000,-5060923
3,41,1312,940,2.667,0.178,-5124143
3,42,1312,940,0.000,0.000,-9523536
3,43,1312,936,2.667,0.178,-5583669
3,44,1312,936,0.000,0.000,-4663335
3,45,1312,936,0.000,0.000,-5122603
3,46,1312,940,2.667,0.178,-8211016
3,47,1324,948,9.615,0.641,-4530981
3,48,1324,948,0.000,0.000,-4860971
3,49,1332,948,5.333,0.356,-4795180
3,50,1332,948,0.000,0.000,-5188396
3,51,1336,948,2.667,0.178,-3876390
3,52,1340,948,2.667,0.178,-4270376
3,53,1344,944,3.771,0.251,-4137763
3,54,1344,944,0.000,0.000,-4859944
3,55,1328,932,13.333,0.889,-5516591
3,56,1328,932,0.000,0.000,-5450798
3,57,1344,944,13.333,0.889,-4991532
3,58,1344,944,0.000,0.000,-8141375
3,59,1344,944,0.000,0.000,-5123632
3,60,1344,944,0.000,0.000,-4467244
3,61,1352,948,5.963,0.398,-5847868
3,62,1356,948,2.667,0.178,-4860973
3,63,1360,952,3.771,0.251,-9526878
3,64,1360,952,0.000,0.000,-4532267
3,65,1376,960,11.926,0.795,-4992557
3,66,1376,960,0.000,0.000,-4665136
3,67,1388,968,9.615,0.641,-8011327
