Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,513,351,-1.000,-1.000,-3741463
1,2,513,351,0.000,0.000,-5579044
1,3,507,354,4.468,0.298,-7022124
1,4,504,357,2.826,0.188,-5974313
1,5,504,357,0.000,0.000,-4790039
1,6,513,357,5.994,0.400,-3618357
1,7,513,351,3.996,0.266,-4407871
1,8,516,336,10.188,0.679,-2623752
1,9,519,336,1.998,0.133,-8077379
1,10,519,336,0.000,0.000,-5910832
1,11,513,327,7.204,0.480,-1837318
1,12,516,324,2.826,0.188,-8732480
1,13,516,324,0.000,0.000,-4600885
1,14,504,324,7.992,0.533,-4662052
1,15,498,324,3.996,0.266,-5719111
1,16,516,306,16.954,1.130,-3936789
1,17,522,303,4.468,0.298,-5778992
1,18,528,303,3.996,0.266,-5845039
1,19,534,306,4.468,0.298,-6041650
1,20,543,321,11.650,0.777,-5255472
1,21,555,330,9.990,0.666,-4003607
1,22,573,327,12.153,0.810,-5783615
1,23,573,327,0.000,0.000,-5780535
1,24,582,330,6.318,0.421,-4142902
1,25,582,330,0.000,0.000,-5722704
1,26,552,336,20.376,1.358,-7288116
1,27,552,336,0.000,0.000,-4397850
1,28,549,333,2.826,0.188,-5979454
1,29,561,333,7.992,0.533,-4659742
1,30,561,327,3.996,0.266,-6894904
1,31,564,318,6.318,0.421,-6369584
1,32,564,318,0.000,0.000,-6570561
1,33,570,309,7.204,0.480,-3875107
1,34,585,294,14.128,0.942,-4865085
1,35,585,294,0.000,0.000,-4404533
1,36,585,297,1.998,0.133,-5129026
1,37,582,309,8.238,0.549,-5260357
1,38,582,309,0.000,0.000,-4341051
1,39,570,318,9.990,0.666,-3938329
1,40,570,321,1.998,0.133,-3940384
1,41,585,300,17.187,1.146,-2953489
1,42,585,300,0.000,0.000,-5385779
1,43,585,300,0.000,0.000,-4924196
1,44,585,300,0.000,0.000,-8736081
1,45,582,276,16.108,1.074,-5251621
1,46,582,285,5.994,0.400,-5912119
1,47,585,285,1.998,0.133,-3018769
1,48,594,285,5.994,0.400,-3281682
1,49,594,285,0.000,0.000,-5188396
1,50,594,285,0.000,0.000,-6240569
1,51,594,285,0.000,0.000,-4405048
1,52,594,285,0.000,0.000,-4932418
1,53,597,270,10.188,0.679,-5257269
1,54,597,261,5.994,0.400,-5055269
1,55,609,255,8.935,0.596,-6237487
1,56,609,255,0.000,0.000,-5256760
1,57,597,231,17.871,1.191,-5777447
1,58,606,240,8.477,0.565,-5775655
1,59,603,240,1.998,0.133,-4593691
1,60,600,231,6.318,0.421,-4729127
1,61,597,225,4.468,0.298,-3677980
1,62,603,225,3.996,0.266,-9519940
1,63,603,225,0.000,0.000,-5714995
1,64,609,234,7.204,0.480,-7423553
1,65,609,234,0.000,0.000,-4334631
1,66,609,234,0.000,0.000,-4599341
1,67,609,234,0.000,0.000,-6832191
1,68,621,225,9.990,0.666,-5778992
1,69,621,225,0.000,0.000,-4861483
1,70,621,228,1.998,0.133,-5386804
1,71,621,234,3.996,0.266,-5518901
1,72,621,234,0.000,0.000,-4731956
1,73,618,234,1.998,0.133,-5453621
1,74,615,222,8.238,0.549,-5515820
1,75,609,219,4.468,0.298,-4072484
1,76,609,219,0.000,0.000,-5058605
1,77,609,219,0.000,0.000,-6633787
1,78,603,219,3.996,0.266,-6240314
1,79,603,219,0.000,0.000,-6178891
1,80,585,189,23.300,1.553,-5452081
1,81,588,192,2.826,0.188,-6042164
1,82,582,201,7.204,0.480,-4665652
1,83,582,201,0.000,0.000,-4795178
1,84,582,201,0.000,0.000,-6045247
1,85,582,201,0.000,0.000,-5851466
1,86,579,201,1.998,0.133,-6574162
1,87,558,192,15.216,1.014,-6701120
1,88,540,177,15.605,1.040,-7098448
1,89,540,177,0.000,0.000,-7162698
1,90,543,180,2.826,0.188,-4403504
1,91,543,180,0.000,0.000,-6571591
1,92,543,180,0.000,0.000,-5980481
1,93,543,180,0.000,0.000,-6506827
1,94,540,177,2.826,0.188,-6504256
1,95,537,174,2.826,0.188,-6569021
1,96,534,174,1.998,0.133,-6834763
1,97,534,174,0.000,0.000,-7095366
3,1,561,552,-1.000,-1.000,-6951960
3,2,549,555,8.238,0.549,-4856863
3,3,552,552,2.826,0.188,-3608849
3,4,546,549,4.468,0.298,-8455171
3,5,546,549,0.000,0.000,-10094611
3,6,558,549,7.992,0.533,-6304309
3,7,558,546,1.998,0.133,-5985622
3,8,558,537,5.994,0.400,-5723733
3,9,537,528,15.216,1.014,-5570562
3,10,540,528,1.998,0.133,-4194305
3,11,540,525,1.998,0.133,-5442840
3,12,540,525,0.000,0.000,-10197405
3,13,534,528,4.468,0.298,-524289
3,14,525,540,9.990,0.666,-2492427
3,15,522,540,1.998,0.133,-8021096
3,16,522,540,0.000,0.000,-131841
3,17,525,540,1.998,0.133,-722693
3,18,525,540,0.000,0.000,-14010826
3,19,519,531,7.204,0.480,-16181995
3,20,525,525,5.651,0.377,-7544606
3,21,528,525,1.998,0.133,-720897
3,22,528,525,0.000,0.000,-329225
3,23,534,528,4.468,0.298,-3418153
3,24,516,540,14.408,0.961,-7301482
3,25,516,543,1.998,0.133,-2958627
3,26,519,546,2.826,0.188,-8681593
3,27,531,525,16.108,1.074,-327937
3,28,534,501,16.108,1.074,-3615785
3,29,534,501,0.000,0.000,-2560528
3,30,534,501,0.000,0.000,-4395794
3,31,534,501,0.000,0.000,-6509650
3,32,507,522,22.781,1.519,-11241867
3,33,528,519,14.128,0.942,-5260872
3,34,525,519,1.998,0.133,-8222586
3,35,513,525,8.935,0.596,-5242881
3,36,510,528,2.826,0.188,-3735553
3,37,501,531,6.318,0.421,-3081479
3,38,501,531,0.000,0.000,-9834009
3,39,507,531,3.996,0.266,-4194305
3,40,507,531,0.000,0.000,-3671560
3,41,501,546,10.760,0.717,-3540485
3,42,498,549,2.826,0.188,-3735553
3,43,489,555,7.204,0.480,-3866881
3,44,489,558,1.998,0.133,-5832705
3,45,489,564,3.996,0.266,-4005151
3,46,483,570,5.651,0.377,-3997697
3,47,474,570,5.994,0.400,-3743519
3,48,474,570,0.000,0.000,-5183005
3,49,474,570,0.000,0.000,-5379866
3,50,474,570,0.000,0.000,-5439489
3,51,477,576,4.468,0.298,-4259841
3,52,477,576,0.000,0.000,-4396047
3,53,474,579,2.826,0.188,-1114113
3,54,462,588,9.990,0.666,-5250330
3,55,462,588,0.000,0.000,-3867905
3,56,462,588,0.000,0.000,-6244433
3,57,459,579,6.318,0.421,-1376257
3,58,462,576,2.826,0.188,-7100758
3,59,462,570,3.996,0.266,-5262153
3,60,462,570,0.000,0.000,-5328721
3,61,444,555,15.605,1.040,-2556929
3,62,438,558,4.468,0.298,-9636620
3,63,432,558,3.996,0.266,-5832961
3,64,432,558,0.000,0.000,-8519937
3,65,432,558,0.000,0.000,-4403504
3,66,417,558,9.990,0.666,-5964295
3,67,417,558,0.000,0.000,-4851458
3,68,417,558,0.000,0.000,-6292486
3,69,417,558,0.000,0.000,-4850433
3,70,417,558,0.000,0.000,-8725802
3,71,417,558,0.000,0.000,-8920868
3,72,414,558,1.998,0.133,-6356993
3,73,414,558,0.000,0.000,-6622993
3,74,408,567,7.204,0.480,-7548204
3,75,405,570,2.826,0.188,-8006699
3,76,399,564,5.651,0.377,-5768197
3,77,396,564,1.998,0.133,-6032911
3,78,393,564,1.998,0.133,-5308417
3,79,390,564,1.998,0.133,-6816006
3,80,384,564,3.996,0.266,-5899523
3,81,384,564,0.000,0.000,-5571586
3,82,381,564,1.998,0.133,-5638669
3,83,381,564,0.000,0.000,-5129284
3,84,354,576,19.678,1.312,-5445661
3,85,366,582,8.935,0.596,-5767169
3,86,366,585,1.998,0.133,-6882050
3,87,366,585,0.000,0.000,-5898241
3,88,366,585,0.000,0.000,-6114124
3,89,366,585,0.000,0.000,-4801861
3,90,354,606,16.108,1.074,-6701896
3,91,354,606,0.000,0.000,-5572353
3,92,360,606,3.996,0.266,-7345178
3,93,363,609,2.826,0.188,-6560282
3,94,363,609,0.000,0.000,-16112607
3,95,357,594,10.760,0.717,-7474187
3,96,360,600,4.468,0.298,-5834760
3,97,360,609,5.994,0.400,-5833225
5,1,246,750,-1.000,-1.000,-5383207
5,2,249,753,2.826,0.188,-5919829
5,3,312,735,43.637,2.909,-7155507
5,4,315,735,1.998,0.133,-6968920
5,5,336,753,18.421,1.228,-7553347
5,6,345,759,7.204,0.480,-5061950
5,7,345,759,0.000,0.000,-6237746
5,8,342,759,1.998,0.133,-5524041
5,9,342,759,0.000,0.000,-6643552
5,10,402,759,39.960,2.664,-4927793
5,11,399,750,6.318,0.421,-4066829
5,12,399,750,0.000,0.000,-10111051
5,13,408,738,9.990,0.666,-5447969
5,14,408,738,0.000,0.000,-5315872
5,15,408,738,0.000,0.000,-5774618
5,16,408,738,0.000,0.000,-4459532
5,17,399,741,6.318,0.421,-3803659
5,18,405,738,4.468,0.298,-5574931
5,19,405,735,1.998,0.133,-6764860
5,20,405,732,1.998,0.133,-7498091
5,21,378,789,42.006,2.800,-5049614
5,22,381,792,2.826,0.188,-983041
5,23,375,807,10.760,0.717,-7100506
5,24,369,810,4.468,0.298,-6249307
5,25,342,852,33.253,2.217,-5907491
5,26,333,852,5.994,0.400,-10636364
5,27,330,855,2.826,0.188,-6303282
5,28,330,855,0.000,0.000,-6039595
5,29,333,858,2.826,0.188,-6567481
5,30,336,861,2.826,0.188,-4274488
5,31,336,867,3.996,0.266,-10194317
5,32,312,900,27.176,1.812,-5841700
5,33,312,900,0.000,0.000,-5514275
5,34,315,900,1.998,0.133,-5186339
5,35,315,900,0.000,0.000,-5713713
5,36,327,894,8.935,0.596,-7025720
5,37,330,894,1.998,0.133,-6370611
5,38,330,894,0.000,0.000,-8798024
5,39,330,894,0.000,0.000,-7555916
5,40,330,894,0.000,0.000,-5911602
5,41,330,894,0.000,0.000,-4598311
5,42,330,894,0.000,0.000,-2885896
5,43,327,894,1.998,0.133,-3873049
5,44,327,891,1.998,0.133,-8730940
5,45,327,891,0.000,0.000,-5121575
5,46,324,891,1.998,0.133,-5780018
5,47,324,879,7.992,0.533,-9927293
5,48,327,876,2.826,0.188,-6905695
5,49,327,882,3.996,0.266,-7491151
5,50,327,888,3.996,0.266,-6632245
5,51,327,891,1.998,0.133,-6895158
5,52,330,894,2.826,0.188,-5779246
5,53,330,897,1.998,0.133,-7548986
5,54,327,897,1.998,0.133,-4925224
5,55,327,897,0.000,0.000,-3544853
5,56,327,897,0.000,0.000,-6239797
5,57,327,900,1.998,0.133,-6708316
