Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1072,1076,-1.000,-1.000,228
1,2,1080,1076,5.333,0.356,152
1,3,1072,1060,11.926,0.795,265
1,4,1064,1072,9.615,0.641,247
1,5,1068,1068,3.771,0.251,127
1,6,1040,1076,19.413,1.294,289
1,7,1040,1076,0.000,0.000,267
1,8,1040,1076,0.000,0.000,139
1,9,1012,1088,20.309,1.354,277
1,10,1004,1092,5.963,0.398,230
1,11,1000,1092,2.667,0.178,124
1,12,980,1080,15.549,1.037,240
1,13,976,1080,2.667,0.178,179
1,14,980,1048,21.499,1.433,232
1,15,980,1040,5.333,0.356,247
1,16,984,1028,8.433,0.562,244
1,17,988,1016,8.433,0.562,251
1,18,988,1008,5.333,0.356,191
1,19,988,1008,0.000,0.000,112
1,20,988,952,37.333,2.489,226
1,21,988,948,2.667,0.178,120
1,22,972,900,33.731,2.249,132
1,23,968,900,2.667,0.178,270
1,24,960,888,9.615,0.641,241
1,25,952,872,11.926,0.795,123
1,26,932,812,42.163,2.811,233
1,27,932,812,0.000,0.000,215
1,28,932,812,0.000,0.000,128
1,29,908,812,16.000,1.067,229
1,30,908,808,2.667,0.178,195
1,31,880,796,20.309,1.354,226
1,32,856,796,16.000,1.067,251
1,33,864,800,5.963,0.398,223
1,34,856,800,5.333,0.356,209
1,35,852,796,3.771,0.251,138
1,36,848,788,5.963,0.398,129
1,37,832,784,10.995,0.733,138
1,38,824,768,11.926,0.795,255
1,39,820,764,3.771,0.251,182
1,40,812,752,9.615,0.641,272
1,41,796,736,15.085,1.006,221
1,42,796,732,2.667,0.178,118
1,43,776,736,13.597,0.906,256
1,44,776,736,0.000,0.000,236
1,45,776,736,0.000,0.000,271
1,46,776,736,0.000,0.000,233
1,47,776,736,0.000,0.000,246
1,48,772,736,2.667,0.178,252
1,49,768,736,2.667,0.178,281
1,50,764,736,2.667,0.178,166
1,51,764,740,2.667,0.178,143
1,52,732,756,23.851,1.590,230
1,53,732,756,0.000,0.000,255
1,54,732,756,0.000,0.000,122
1,55,688,784,34.769,2.318,249
1,56,688,788,2.667,0.178,209
1,57,684,788,2.667,0.178,149
1,58,668,824,26.263,1.751,267
1,59,668,832,5.333,0.356,240
1,60,668,832,0.000,0.000,163
1,61,668,848,10.667,0.711,297
1,62,668,852,2.667,0.178,122
1,63,668,868,10.667,0.711,131
1,64,668,876,5.333,0.356,133
1,65,668,888,8.000,0.533,142
1,66,668,908,13.333,0.889,250
1,67,668,920,8.000,0.533,246
1,68,672,932,8.433,0.562,243
1,69,672,936,2.667,0.178,247
1,70,676,944,5.963,0.398,249
1,71,680,948,3.771,0.251,204
1,72,680,952,2.667,0.178,234
1,73,684,952,2.667,0.178,134
1,74,684,964,8.000,0.533,122
1,75,668,1000,26.263,1.751,298
1,76,668,1004,2.667,0.178,177
1,77,664,1012,5.963,0.398,135
1,78,664,1012,0.000,0.000,130
1,79,656,1024,9.615,0.641,202
1,80,656,1024,0.000,0.000,181
1,81,656,1028,2.667,0.178,131
1,82,656,1032,2.667,0.178,164
1,83,656,1056,16.000,1.067,191
1,84,656,1060,2.667,0.178,258
1,85,660,1064,3.771,0.251,240
1,86,676,1088,19.229,1.282,155
1,87,680,1092,3.771,0.251,207
1,88,680,1092,0.000,0.000,242
1,89,680,1092,0.000,0.000,227
1,90,680,1092,0.000,0.000,302
1,91,684,1092,2.667,0.178,301
1,92,688,1092,2.667,0.178,244
1,93,692,1092,2.667,0.178,252
1,94,692,1088,2.667,0.178,239
1,95,692,1088,0.000,0.000,206
1,96,704,1100,11.314,0.754,143
1,97,708,1104,3.771,0.251,127
3,1,1404,932,-1.000,-1.000,119
3,2,1392,948,13.333,0.889,145
3,3,1392,948,0.000,0.000,155
3,4,1392,948,0.000,0.000,231
3,5,1392,948,0.000,0.000,197
3,6,1384,952,5.963,0.398,157
3,7,1384,964,8.000,0.533,126
3,8,1384,968,2.667,0.178,128
3,9,1464,1032,68.299,4.553,140
3,10,1472,1040,7.542,0.503,121
3,11,1472,1040,0.000,0.000,169
3,12,1464,1068,19.413,1.294,180
3,13,1464,1072,2.667,0.178,134
3,14,1476,1060,11.314,0.754,209
3,15,1476,1060,0.000,0.000,185
3,16,1476,1060,0.000,0.000,124
3,17,1500,1072,17.888,1.193,183
3,18,1512,1084,11.314,0.754,123
3,19,1528,1100,15.085,1.006,147
3,20,1536,1092,7.542,0.503,183
3,21,1564,1116,24.585,1.639,171
3,22,1568,1124,5.963,0.398,170
3,23,1572,1132,5.963,0.398,138
3,24,1576,1132,2.667,0.178,128
3,25,1604,1148,21.499,1.433,119
3,26,1604,1148,0.000,0.000,194
3,27,1604,1148,0.000,0.000,172
3,28,1616,1188,27.841,1.856,121
3,29,1616,1188,0.000,0.000,128
3,30,1616,1184,2.667,0.178,150
3,31,1616,1184,0.000,0.000,211
3,32,1616,1184,0.000,0.000,125
3,33,1616,1184,0.000,0.000,105
3,34,1612,1172,8.433,0.562,112
3,35,1608,1172,2.667,0.178,131
3,36,1608,1136,24.000,1.600,173
3,37,1608,1136,0.000,0.000,176
3,38,1608,1136,0.000,0.000,115
3,39,1600,1128,7.542,0.503,114
3,40,1600,1124,2.667,0.178,112
3,41,1600,1116,5.333,0.356,124
3,42,1604,1100,10.995,0.733,126
3,43,1636,1120,25.157,1.677,206
3,44,1636,1120,0.000,0.000,208
3,45,1636,1120,0.000,0.000,126
3,46,1648,1136,13.333,0.889,200
3,47,1656,1148,9.615,0.641,173
3,48,1656,1156,5.333,0.356,183
3,49,1672,1196,28.721,1.915,110
3,50,1664,1160,24.585,1.639,175
3,51,1664,1160,0.000,0.000,195
3,52,1664,1160,0.000,0.000,163
3,53,1664,1160,0.000,0.000,173
3,54,1656,1152,7.542,0.503,182
3,55,1656,1152,0.000,0.000,184
3,56,1656,1148,2.667,0.178,193
3,57,1656,1144,2.667,0.178,116
3,58,1648,1148,5.963,0.398,141
3,59,1644,1164,10.995,0.733,125
3,60,1640,1180,10.995,0.733,121
3,61,1640,1192,8.000,0.533,155
3,62,1640,1196,2.667,0.178,117
3,63,1636,1196,2.667,0.178,118
3,64,1632,1192,3.771,0.251,117
3,65,1600,1172,25.157,1.677,159
3,66,1600,1172,0.000,0.000,164
3,67,1600,1172,0.000,0.000,109
3,68,1580,1152,18.856,1.257,122
3,69,1576,1152,2.667,0.178,113
3,70,1568,1148,5.963,0.398,114
3,71,1544,1156,16.865,1.124,183
3,72,1540,1156,2.667,0.178,123
3,73,1540,1156,0.000,0.000,118
3,74,1548,1184,19.413,1.294,179
3,75,1552,1196,8.433,0.562,199
3,76,1552,1212,10.667,0.711,177
3,77,1560,1220,7.542,0.503,175
3,78,1564,1224,3.771,0.251,171
3,79,1564,1228,2.667,0.178,163
3,80,1576,1228,8.000,0.533,117
3,81,1576,1228,0.000,0.000,127
3,82,1576,1228,0.000,0.000,130
3,83,1580,1228,2.667,0.178,125
3,84,1580,1228,0.000,0.000,185
3,85,1584,1228,2.667,0.178,117
3,86,1584,1228,0.000,0.000,118
3,87,1556,1232,18.856,1.257,168
3,88,1548,1228,5.963,0.398,119
3,89,1536,1220,9.615,0.641,113
