Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1472,964,-1.000,-1.000,224
1,2,1384,848,97.068,6.471,222
1,3,1400,836,13.333,0.889,194
1,4,1396,856,13.597,0.906,117
1,5,1396,836,13.333,0.889,206
1,6,1396,836,0.000,0.000,119
1,7,1408,796,27.841,1.856,250
1,8,1404,788,5.963,0.398,212
1,9,1404,788,0.000,0.000,221
1,10,1408,780,5.963,0.398,197
1,11,1416,752,19.414,1.294,216
1,12,1404,752,8.000,0.533,206
1,13,1404,732,13.333,0.889,213
1,14,1412,736,5.963,0.398,230
1,15,1412,736,0.000,0.000,231
1,16,1428,720,15.085,1.006,210
1,17,1440,708,11.314,0.754,223
1,18,1444,708,2.667,0.178,258
1,19,1448,708,2.667,0.178,259
1,20,1448,708,0.000,0.000,221
1,21,1448,708,0.000,0.000,201
1,22,1456,700,7.542,0.503,205
1,23,1444,704,8.433,0.562,230
1,24,1444,704,0.000,0.000,216
1,25,1444,704,0.000,0.000,143
1,26,1452,712,7.542,0.503,117
1,27,1488,704,24.585,1.639,228
1,28,1488,704,0.000,0.000,220
1,29,1484,716,8.433,0.562,232
1,30,1484,716,0.000,0.000,234
1,31,1468,716,10.667,0.711,220
1,32,1468,716,0.000,0.000,245
1,33,1468,720,2.667,0.178,190
1,34,1468,728,5.333,0.356,203
1,35,1456,732,8.433,0.562,227
1,36,1456,732,0.000,0.000,216
1,37,1448,736,5.963,0.398,215
1,38,1448,736,0.000,0.000,216
1,39,1448,740,2.667,0.178,182
1,40,1452,740,2.667,0.178,226
1,41,1456,748,5.963,0.398,201
1,42,1456,748,0.000,0.000,246
1,43,1448,752,5.963,0.398,183
1,44,1448,752,0.000,0.000,192
1,45,1448,752,0.000,0.000,189
1,46,1448,756,2.667,0.178,207
1,47,1444,764,5.963,0.398,184
1,48,1436,768,5.963,0.398,221
1,49,1436,768,0.000,0.000,212
1,50,1424,760,9.615,0.641,189
1,51,1416,768,7.542,0.503,194
1,52,1400,772,10.995,0.733,198
1,53,1400,772,0.000,0.000,165
1,54,1400,752,13.333,0.889,224
1,55,1400,752,0.000,0.000,179
1,56,1400,752,0.000,0.000,182
1,57,1400,752,0.000,0.000,198
1,58,1412,764,11.314,0.754,191
1,59,1412,764,0.000,0.000,191
1,60,1416,772,5.963,0.398,213
1,61,1420,776,3.771,0.251,189
1,62,1424,780,3.771,0.251,230
1,63,1432,776,5.963,0.398,183
1,64,1436,768,5.963,0.398,208
1,65,1436,768,0.000,0.000,161
1,66,1436,768,0.000,0.000,202
1,67,1448,768,8.000,0.533,188
1,68,1448,764,2.667,0.178,177
1,69,1448,760,2.667,0.178,165
1,70,1452,756,3.771,0.251,174
1,71,1452,752,2.667,0.178,176
1,72,1452,752,0.000,0.000,180
1,73,1460,752,5.333,0.356,214
1,74,1460,752,0.000,0.000,185
1,75,1460,756,2.667,0.178,189
1,76,1464,756,2.667,0.178,198
1,77,1468,756,2.667,0.178,170
1,78,1476,760,5.963,0.398,151
1,79,1480,760,2.667,0.178,193
1,80,1484,740,13.597,0.906,201
1,81,1484,740,0.000,0.000,180
1,82,1500,736,10.995,0.733,163
1,83,1500,736,0.000,0.000,189
1,84,1512,720,13.333,0.889,183
1,85,1516,720,2.667,0.178,167
1,86,1544,704,21.499,1.433,159
1,87,1548,696,5.963,0.398,165
1,88,1576,680,21.499,1.433,166
1,89,1588,668,11.314,0.754,167
1,90,1592,664,3.771,0.251,157
1,91,1604,660,8.433,0.562,192
1,92,1604,660,0.000,0.000,184
1,93,1608,656,3.771,0.251,179
1,94,1612,640,10.995,0.733,163
1,95,1612,636,2.667,0.178,181
1,96,1612,636,0.000,0.000,166
1,97,1616,632,3.771,0.251,152
4,1,564,1832,-1.000,-1.000,254
4,2,568,1820,8.433,0.562,221
4,3,576,1800,14.360,0.957,243
4,4,576,1804,2.667,0.178,242
4,5,584,1804,5.333,0.356,170
4,6,584,1796,5.333,0.356,124
4,7,580,1788,5.963,0.398,189
4,8,576,1780,5.963,0.398,283
4,9,588,1768,11.314,0.754,274
4,10,596,1752,11.926,0.795,262
4,11,604,1732,14.360,0.957,267
4,12,604,1732,0.000,0.000,271
4,13,608,1720,8.433,0.562,240
4,14,608,1708,8.000,0.533,233
4,15,608,1692,10.667,0.711,242
4,16,624,1684,11.926,0.795,248
4,17,624,1680,2.667,0.178,241
4,18,632,1668,9.615,0.641,241
4,19,632,1668,0.000,0.000,220
4,20,636,1660,5.963,0.398,233
4,21,640,1644,10.995,0.733,236
4,22,640,1644,0.000,0.000,245
4,23,648,1640,5.963,0.398,248
4,24,664,1644,10.995,0.733,207
4,25,664,1644,0.000,0.000,114
4,26,656,1624,14.360,0.957,217
4,27,656,1628,2.667,0.178,226
4,28,656,1628,0.000,0.000,149
4,29,660,1592,24.148,1.610,230
4,30,664,1588,3.771,0.251,214
4,31,668,1560,18.856,1.257,245
4,32,664,1540,13.597,0.906,224
4,33,668,1524,10.995,0.733,207
4,34,668,1520,2.667,0.178,197
4,35,652,1508,13.333,0.889,173
4,36,652,1524,10.667,0.711,229
4,37,652,1524,0.000,0.000,168
4,38,652,1516,5.333,0.356,191
4,39,660,1524,7.542,0.503,221
4,40,668,1516,7.542,0.503,171
4,41,656,1504,11.314,0.754,204
4,42,656,1504,0.000,0.000,210
4,43,656,1504,0.000,0.000,198
4,44,652,1500,3.771,0.251,217
4,45,648,1500,2.667,0.178,187
4,46,648,1508,5.333,0.356,219
4,47,652,1516,5.963,0.398,209
4,48,660,1524,7.542,0.503,200
4,49,660,1528,2.667,0.178,203
4,50,652,1524,5.963,0.398,188
4,51,652,1552,18.667,1.244,157
4,52,652,1552,0.000,0.000,170
4,53,652,1572,13.333,0.889,178
4,54,656,1580,5.963,0.398,214
4,55,660,1584,3.771,0.251,176
4,56,664,1588,3.771,0.251,164
4,57,660,1600,8.433,0.562,197
4,58,680,1620,18.856,1.257,183
4,59,680,1628,5.333,0.356,191
4,60,680,1628,0.000,0.000,204
4,61,672,1628,5.333,0.356,191
4,62,668,1628,2.667,0.178,137
4,63,652,1608,17.075,1.138,193
4,64,652,1608,0.000,0.000,165
4,65,640,1588,15.549,1.037,178
4,66,632,1584,5.963,0.398,168
4,67,628,1568,10.995,0.733,132
4,68,620,1528,27.195,1.813,219
4,69,620,1528,0.000,0.000,193
4,70,620,1528,0.000,0.000,184
4,71,620,1516,8.000,0.533,177
4,72,616,1536,13.597,0.906,118
4,73,592,1524,17.889,1.193,230
4,74,592,1524,0.000,0.000,112
4,75,604,1568,30.405,2.027,204
4,76,604,1596,18.667,1.244,178
4,77,604,1596,0.000,0.000,179
4,78,604,1596,0.000,0.000,181
4,79,620,1612,15.085,1.006,219
4,80,620,1612,0.000,0.000,164
4,81,620,1612,0.000,0.000,168
4,82,624,1620,5.963,0.398,184
4,83,632,1608,9.615,0.641,196
4,84,628,1612,3.771,0.251,189
4,85,636,1588,16.865,1.124,143
4,86,648,1592,8.433,0.562,159
4,87,632,1596,10.995,0.733,177
4,88,632,1600,2.667,0.178,171
4,89,632,1600,0.000,0.000,165
4,90,632,1600,0.000,0.000,193
4,91,632,1600,0.000,0.000,175
4,92,628,1600,2.667,0.178,155
4,93,640,1632,22.784,1.519,194
4,94,636,1632,2.667,0.178,175
4,95,636,1644,8.000,0.533,194
4,96,636,1648,2.667,0.178,166
4,97,640,1652,3.771,0.251,172
6,1,536,1236,-1.000,-1.000,275
6,2,508,1208,26.399,1.760,318
6,3,492,1200,11.926,0.795,316
6,4,476,1196,10.995,0.733,259
6,5,476,1196,0.000,0.000,260
6,6,488,1200,8.433,0.562,235
6,7,488,1200,0.000,0.000,245
6,8,504,1204,10.995,0.733,252
6,9,492,1204,8.000,0.533,281
6,10,468,1192,17.889,1.193,296
6,11,468,1192,0.000,0.000,305
6,12,488,1204,15.549,1.037,300
6,13,512,1216,17.889,1.193,178
6,14,512,1232,10.667,0.711,296
6,15,524,1252,15.549,1.037,155
6,16,536,1268,13.333,0.889,324
6,17,548,1292,17.889,1.193,344
6,18,536,1324,22.784,1.519,307
6,19,548,1340,13.333,0.889,251
6,20,564,1356,15.085,1.006,302
6,21,564,1364,5.333,0.356,269
6,22,564,1368,2.667,0.178,264
6,23,560,1368,2.667,0.178,251
6,24,576,1352,15.085,1.006,212
6,25,576,1352,0.000,0.000,237
6,26,568,1320,21.990,1.466,245
6,27,568,1320,0.000,0.000,184
6,28,560,1308,9.615,0.641,274
6,29,560,1324,10.667,0.711,257
6,30,564,1324,2.667,0.178,106
6,31,560,1372,32.111,2.141,237
6,32,556,1384,8.433,0.562,208
6,33,564,1392,7.542,0.503,243
6,34,568,1408,10.995,0.733,237
6,35,572,1408,2.667,0.178,274
6,36,576,1404,3.771,0.251,329
6,37,576,1404,0.000,0.000,215
6,38,588,1408,8.433,0.562,147
6,39,580,1408,5.333,0.356,190
6,40,568,1408,8.000,0.533,245
6,41,568,1408,0.000,0.000,109
6,42,568,1388,13.333,0.889,297
6,43,568,1384,2.667,0.178,293
6,44,576,1364,14.360,0.957,242
6,45,576,1360,2.667,0.178,261
6,46,576,1360,0.000,0.000,292
6,47,584,1356,5.963,0.398,250
6,48,580,1352,3.771,0.251,261
6,49,580,1352,0.000,0.000,251
6,50,580,1368,10.667,0.711,265
6,51,576,1368,2.667,0.178,251
6,52,576,1372,2.667,0.178,251
6,53,576,1372,0.000,0.000,243
6,54,576,1372,0.000,0.000,261
6,55,576,1360,8.000,0.533,239
6,56,576,1352,5.333,0.356,251
6,57,568,1340,9.615,0.641,310
6,58,564,1336,3.771,0.251,237
6,59,564,1336,0.000,0.000,280
6,60,564,1336,0.000,0.000,225
6,61,560,1336,2.667,0.178,205
6,62,560,1336,0.000,0.000,206
6,63,564,1348,8.433,0.562,197
6,64,564,1348,0.000,0.000,239
6,65,564,1348,0.000,0.000,206
6,66,564,1348,0.000,0.000,215
6,67,564,1348,0.000,0.000,175
6,68,564,1348,0.000,0.000,100
6,69,560,1316,21.499,1.433,210
6,70,560,1312,2.667,0.178,149
6,71,560,1288,16.000,1.067,245
6,72,560,1280,5.333,0.356,188
6,73,560,1276,2.667,0.178,212
6,74,580,1300,20.827,1.388,146
6,75,576,1300,2.667,0.178,208
6,76,576,1296,2.667,0.178,312
6,77,568,1296,5.333,0.356,242
6,78,568,1296,0.000,0.000,296
6,79,568,1296,0.000,0.000,248
6,80,568,1296,0.000,0.000,195
6,81,568,1292,2.667,0.178,131
