Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1504,508,-1.000,-1.000,224
1,2,1512,524,11.914,0.794,216
1,3,1512,524,0.000,0.000,202
1,4,1508,524,2.664,0.178,244
1,5,1508,516,5.328,0.355,223
1,6,1508,516,0.000,0.000,241
1,7,1516,516,5.328,0.355,207
1,8,1520,516,2.664,0.178,226
1,9,1520,516,0.000,0.000,235
1,10,1516,516,2.664,0.178,260
1,11,1512,512,3.767,0.251,219
1,12,1508,508,3.767,0.251,198
1,13,1508,508,0.000,0.000,199
1,14,1508,508,0.000,0.000,227
1,15,1512,520,8.424,0.562,202
1,16,1512,520,0.000,0.000,237
1,17,1504,512,7.535,0.502,216
1,18,1528,520,16.849,1.123,185
1,19,1536,520,5.328,0.355,221
1,20,1536,520,0.000,0.000,209
1,21,1540,516,3.767,0.251,238
1,22,1552,508,9.605,0.640,219
1,23,1552,508,0.000,0.000,120
1,24,1540,504,8.424,0.562,242
1,25,1524,492,13.320,0.888,226
1,26,1524,492,0.000,0.000,214
1,27,1528,492,2.664,0.178,202
1,28,1528,492,0.000,0.000,204
1,29,1560,484,21.968,1.465,197
1,30,1560,484,0.000,0.000,186
1,31,1560,484,0.000,0.000,226
1,32,1572,492,9.605,0.640,191
1,33,1584,512,15.534,1.036,193
1,34,1584,512,0.000,0.000,185
1,35,1588,520,5.957,0.397,142
1,36,1584,512,5.957,0.397,195
1,37,1584,512,0.000,0.000,154
1,38,1580,504,5.957,0.397,171
1,39,1564,488,15.070,1.005,229
1,40,1560,488,2.664,0.178,169
1,41,1560,488,0.000,0.000,225
1,42,1564,492,3.767,0.251,197
1,43,1572,496,5.957,0.397,199
1,44,1584,508,11.302,0.753,185
1,45,1584,508,0.000,0.000,115
1,46,1572,500,9.605,0.640,194
1,47,1560,492,9.605,0.640,214
1,48,1560,488,2.664,0.178,185
1,49,1556,484,3.767,0.251,168
1,50,1552,480,3.767,0.251,206
1,51,1552,480,0.000,0.000,172
1,52,1544,476,5.957,0.397,146
1,53,1544,480,2.664,0.178,121
1,54,1560,516,26.237,1.749,188
1,55,1560,516,0.000,0.000,184
1,56,1564,528,8.424,0.562,199
1,57,1564,528,0.000,0.000,184
1,58,1564,528,0.000,0.000,131
1,59,1584,508,18.837,1.256,165
1,60,1584,504,2.664,0.178,184
1,61,1608,516,17.871,1.191,183
1,62,1608,516,0.000,0.000,214
1,63,1612,516,2.664,0.178,198
1,64,1608,520,3.767,0.251,193
1,65,1596,520,7.992,0.533,197
1,66,1592,516,3.767,0.251,174
1,67,1592,516,0.000,0.000,204
1,68,1588,504,8.424,0.562,197
1,69,1580,500,5.957,0.397,190
1,70,1580,500,0.000,0.000,159
1,71,1572,500,5.328,0.355,186
1,72,1560,500,7.992,0.533,205
1,73,1556,500,2.664,0.178,196
1,74,1556,500,0.000,0.000,171
1,75,1556,500,0.000,0.000,183
1,76,1556,500,0.000,0.000,199
1,77,1560,500,2.664,0.178,192
1,78,1576,500,10.656,0.710,124
1,79,1576,500,0.000,0.000,131
1,80,1576,500,0.000,0.000,162
1,81,1576,504,2.664,0.178,183
1,82,1576,504,0.000,0.000,163
1,83,1572,508,3.767,0.251,209
1,84,1572,508,0.000,0.000,207
1,85,1564,508,5.328,0.355,210
1,86,1564,508,0.000,0.000,186
1,87,1564,508,0.000,0.000,175
1,88,1572,516,7.535,0.502,195
1,89,1576,524,5.957,0.397,183
1,90,1580,536,8.424,0.562,202
1,91,1580,536,0.000,0.000,189
1,92,1580,536,0.000,0.000,189
1,93,1576,532,3.767,0.251,231
1,94,1572,528,3.767,0.251,168
1,95,1572,528,0.000,0.000,200
1,96,1588,536,11.914,0.794,195
1,97,1588,536,0.000,0.000,197
3,1,1548,708,-1.000,-1.000,216
3,2,1548,708,0.000,0.000,173
3,3,1548,708,0.000,0.000,222
3,4,1548,708,0.000,0.000,115
3,5,1552,712,3.767,0.251,132
3,6,1564,748,25.273,1.685,176
3,7,1568,752,3.767,0.251,200
3,8,1584,752,10.656,0.710,202
3,9,1584,752,0.000,0.000,194
3,10,1568,740,13.320,0.888,205
3,11,1568,740,0.000,0.000,224
3,12,1568,740,0.000,0.000,193
3,13,1568,736,2.664,0.178,131
3,14,1568,732,2.664,0.178,120
3,15,1616,764,38.421,2.561,133
3,16,1616,780,10.656,0.710,116
3,17,1612,792,8.424,0.562,186
3,18,1612,796,2.664,0.178,200
3,19,1612,808,7.992,0.533,114
3,20,1612,812,2.664,0.178,105
3,21,1608,792,13.584,0.906,195
3,22,1608,792,0.000,0.000,187
3,23,1608,792,0.000,0.000,181
3,24,1608,792,0.000,0.000,175
3,25,1600,788,5.957,0.397,174
3,26,1600,788,0.000,0.000,208
3,27,1600,788,0.000,0.000,175
3,28,1604,784,3.767,0.251,161
3,29,1604,784,0.000,0.000,159
3,30,1604,784,0.000,0.000,115
3,31,1624,800,17.058,1.137,174
3,32,1636,816,13.320,0.888,176
3,33,1636,820,2.664,0.178,189
3,34,1636,828,5.328,0.355,184
3,35,1636,828,0.000,0.000,177
3,36,1636,840,7.992,0.533,141
3,37,1644,848,7.535,0.502,157
3,38,1644,848,0.000,0.000,157
3,39,1660,860,13.320,0.888,169
3,40,1660,860,0.000,0.000,157
3,41,1668,860,5.328,0.355,194
3,42,1668,856,2.664,0.178,150
3,43,1668,856,0.000,0.000,148
3,44,1668,856,0.000,0.000,166
3,45,1672,852,3.767,0.251,163
3,46,1676,852,2.664,0.178,113
3,47,1676,852,0.000,0.000,132
3,48,1656,820,25.132,1.675,122
3,49,1668,832,11.302,0.753,153
3,50,1676,836,5.957,0.397,111
3,51,1684,844,7.535,0.502,178
3,52,1688,844,2.664,0.178,151
3,53,1688,844,0.000,0.000,150
3,54,1688,852,5.328,0.355,178
3,55,1692,856,3.767,0.251,176
3,56,1692,856,0.000,0.000,156
3,57,1692,852,2.664,0.178,143
3,58,1688,852,2.664,0.178,150
3,59,1680,840,9.605,0.640,159
3,60,1680,852,7.992,0.533,141
3,61,1680,864,7.992,0.533,168
3,62,1680,864,0.000,0.000,115
3,63,1672,872,7.535,0.502,114
3,64,1672,872,0.000,0.000,124
3,65,1672,884,7.992,0.533,105
3,66,1672,884,0.000,0.000,133
3,67,1660,884,7.992,0.533,151
3,68,1656,876,5.957,0.397,173
3,69,1648,876,5.328,0.355,184
3,70,1632,872,10.984,0.732,167
3,71,1636,872,2.664,0.178,157
3,72,1640,876,3.767,0.251,155
3,73,1644,876,2.664,0.178,179
3,74,1644,876,0.000,0.000,167
3,75,1644,876,0.000,0.000,170
3,76,1652,880,5.957,0.397,154
3,77,1652,884,2.664,0.178,151
3,78,1652,884,0.000,0.000,168
3,79,1660,888,5.957,0.397,166
3,80,1664,888,2.664,0.178,165
3,81,1676,888,7.992,0.533,218
3,82,1676,888,0.000,0.000,195
3,83,1684,884,5.957,0.397,185
3,84,1684,884,0.000,0.000,210
3,85,1684,884,0.000,0.000,182
3,86,1688,888,3.767,0.251,193
3,87,1696,892,5.957,0.397,180
3,88,1696,900,5.328,0.355,162
3,89,1696,900,0.000,0.000,178
3,90,1700,900,2.664,0.178,141
3,91,1700,900,0.000,0.000,163
3,92,1704,900,2.664,0.178,199
3,93,1708,904,3.767,0.251,166
3,94,1708,900,2.664,0.178,189
3,95,1700,900,5.328,0.355,170
3,96,1696,892,5.957,0.397,182
3,97,1696,892,0.000,0.000,180
5,1,1952,808,-1.000,-1.000,326
5,2,1952,808,0.000,0.000,235
5,3,1948,800,5.957,0.397,228
5,4,1948,800,0.000,0.000,233
5,5,1948,800,0.000,0.000,216
5,6,1948,800,0.000,0.000,227
5,7,1948,800,0.000,0.000,210
5,8,1952,792,5.957,0.397,247
5,9,1952,792,0.000,0.000,253
5,10,1952,792,0.000,0.000,298
5,11,1952,792,0.000,0.000,222
5,12,1952,792,0.000,0.000,208
5,13,1952,788,2.664,0.178,229
5,14,1952,788,0.000,0.000,272
5,15,1952,788,0.000,0.000,248
5,16,1952,788,0.000,0.000,150
5,17,1948,804,10.984,0.732,115
5,18,1920,824,22.917,1.528,210
5,19,1912,824,5.328,0.355,315
5,20,1912,824,0.000,0.000,223
5,21,1900,828,8.424,0.562,247
5,22,1888,832,8.424,0.562,216
5,23,1888,832,0.000,0.000,169
5,24,1888,852,13.320,0.888,133
5,25,1892,872,13.584,0.906,129
5,26,1880,940,45.988,3.066,127
5,27,1840,948,27.168,1.811,153
5,28,1860,960,15.534,1.036,209
5,29,1864,960,2.664,0.178,292
5,30,1864,960,0.000,0.000,117
5,31,1860,936,16.204,1.080,193
5,32,1860,936,0.000,0.000,203
5,33,1860,936,0.000,0.000,151
5,34,1860,936,0.000,0.000,234
5,35,1860,936,0.000,0.000,259
5,36,1876,920,15.070,1.005,211
5,37,1876,920,0.000,0.000,177
5,38,1872,940,13.584,0.906,277
5,39,1872,944,2.664,0.178,123
5,40,1864,944,5.328,0.355,214
5,41,1860,936,5.957,0.397,222
5,42,1856,932,3.767,0.251,213
5,43,1856,928,2.664,0.178,233
5,44,1856,928,0.000,0.000,231
5,45,1856,928,0.000,0.000,203
5,46,1856,928,0.000,0.000,250
5,47,1856,928,0.000,0.000,184
5,48,1856,928,0.000,0.000,195
5,49,1852,928,2.664,0.178,240
5,50,1824,916,20.288,1.353,212
5,51,1828,916,2.664,0.178,204
5,52,1832,916,2.664,0.178,214
5,53,1844,912,8.424,0.562,128
5,54,1844,904,5.328,0.355,135
5,55,1844,892,7.992,0.533,173
5,56,1832,888,8.424,0.562,209
5,57,1832,888,0.000,0.000,229
5,58,1832,888,0.000,0.000,225
5,59,1832,888,0.000,0.000,207
5,60,1836,896,5.957,0.397,207
5,61,1836,904,5.328,0.355,217
5,62,1836,904,0.000,0.000,189
5,63,1836,904,0.000,0.000,204
5,64,1836,904,0.000,0.000,246
5,65,1820,888,15.070,1.005,203
5,66,1820,888,0.000,0.000,213
5,67,1832,880,9.605,0.640,198
5,68,1836,884,3.767,0.251,172
5,69,1844,912,19.394,1.293,198
5,70,1844,912,0.000,0.000,254
5,71,1844,912,0.000,0.000,228
5,72,1844,916,2.664,0.178,199
5,73,1836,916,5.328,0.355,200
5,74,1836,916,0.000,0.000,152
5,75,1832,908,5.957,0.397,254
5,76,1828,896,8.424,0.562,220
5,77,1828,896,0.000,0.000,198
5,78,1824,892,3.767,0.251,223
5,79,1824,892,0.000,0.000,208
5,80,1820,892,2.664,0.178,233
5,81,1816,892,2.664,0.178,199
5,82,1812,892,2.664,0.178,210
5,83,1804,900,7.535,0.502,209
5,84,1800,904,3.767,0.251,207
5,85,1800,908,2.664,0.178,208
5,86,1800,908,0.000,0.000,233
5,87,1800,908,0.000,0.000,151
5,88,1800,908,0.000,0.000,126
