Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1192,956,-1.000,-1.000,221
1,2,1196,956,2.664,0.178,247
1,3,1196,956,0.000,0.000,237
1,4,1196,956,0.000,0.000,237
1,5,1208,944,11.302,0.753,196
1,6,1208,956,7.992,0.533,215
1,7,1208,956,0.000,0.000,252
1,8,1208,960,2.664,0.178,202
1,9,1212,964,3.767,0.251,237
1,10,1212,972,5.328,0.355,196
1,11,1212,972,0.000,0.000,122
1,12,1212,972,0.000,0.000,112
1,13,1196,964,11.914,0.794,221
1,14,1196,964,0.000,0.000,236
1,15,1196,968,2.664,0.178,268
1,16,1196,972,2.664,0.178,167
1,17,1196,972,0.000,0.000,210
1,18,1196,972,0.000,0.000,244
1,19,1204,976,5.957,0.397,124
1,20,1212,976,5.328,0.355,121
1,21,1216,972,3.767,0.251,119
1,22,1204,952,15.534,1.036,249
1,23,1204,956,2.664,0.178,228
1,24,1204,956,0.000,0.000,220
1,25,1200,952,3.767,0.251,248
1,26,1200,952,0.000,0.000,170
1,27,1196,952,2.664,0.178,142
1,28,1188,940,9.605,0.640,247
1,29,1188,940,0.000,0.000,190
1,30,1176,928,11.302,0.753,260
1,31,1180,924,3.767,0.251,215
1,32,1196,912,13.320,0.888,137
1,33,1196,912,0.000,0.000,116
1,34,1208,876,25.273,1.685,210
1,35,1212,864,8.424,0.562,211
1,36,1220,860,5.957,0.397,208
1,37,1224,856,3.767,0.251,207
1,38,1224,852,2.664,0.178,203
1,39,1240,844,11.914,0.794,229
1,40,1248,836,7.535,0.502,164
1,41,1232,848,13.320,0.888,219
1,42,1232,848,0.000,0.000,248
1,43,1232,848,0.000,0.000,242
1,44,1236,848,2.664,0.178,200
1,45,1236,848,0.000,0.000,227
1,46,1236,848,0.000,0.000,198
1,47,1236,848,0.000,0.000,242
1,48,1240,840,5.957,0.397,187
1,49,1240,840,0.000,0.000,198
1,50,1240,840,0.000,0.000,169
1,51,1244,840,2.664,0.178,216
1,52,1244,840,0.000,0.000,201
1,53,1244,844,2.664,0.178,185
1,54,1244,848,2.664,0.178,196
1,55,1240,852,3.767,0.251,189
1,56,1240,852,0.000,0.000,127
1,57,1216,840,17.871,1.191,209
1,58,1216,836,2.664,0.178,234
1,59,1216,832,2.664,0.178,197
1,60,1220,820,8.424,0.562,215
1,61,1224,828,5.957,0.397,189
1,62,1220,840,8.424,0.562,183
1,63,1220,840,0.000,0.000,202
1,64,1216,844,3.767,0.251,233
1,65,1216,844,0.000,0.000,221
1,66,1216,844,0.000,0.000,196
1,67,1216,844,0.000,0.000,205
1,68,1216,840,2.664,0.178,191
1,69,1224,836,5.957,0.397,200
1,70,1220,844,5.957,0.397,175
1,71,1216,852,5.957,0.397,225
1,72,1216,860,5.328,0.355,204
1,73,1220,868,5.957,0.397,200
1,74,1220,884,10.656,0.710,130
1,75,1236,880,10.984,0.732,122
1,76,1248,832,32.952,2.197,179
1,77,1252,828,3.767,0.251,226
1,78,1252,828,0.000,0.000,158
1,79,1264,832,8.424,0.562,162
1,80,1268,828,3.767,0.251,132
1,81,1264,820,5.957,0.397,137
1,82,1260,820,2.664,0.178,125
1,83,1260,820,0.000,0.000,126
1,84,1244,820,10.656,0.710,191
1,85,1240,820,2.664,0.178,149
1,86,1252,844,17.871,1.191,202
1,87,1268,824,17.058,1.137,184
1,88,1272,824,2.664,0.178,217
1,89,1284,824,7.992,0.533,182
1,90,1284,824,0.000,0.000,231
1,91,1284,820,2.664,0.178,201
1,92,1284,820,0.000,0.000,167
1,93,1284,816,2.664,0.178,188
1,94,1284,820,2.664,0.178,198
1,95,1280,828,5.957,0.397,184
1,96,1280,828,0.000,0.000,214
1,97,1280,824,2.664,0.178,167
3,1,1232,1244,-1.000,-1.000,244
3,2,1232,1240,2.664,0.178,219
3,3,1232,1240,0.000,0.000,166
3,4,1232,1240,0.000,0.000,242
3,5,1232,1240,0.000,0.000,198
3,6,1228,1240,2.664,0.178,176
3,7,1220,1228,9.605,0.640,222
3,8,1220,1224,2.664,0.178,252
3,9,1228,1212,9.605,0.640,229
3,10,1236,1208,5.957,0.397,129
3,11,1236,1204,2.664,0.178,111
3,12,1232,1204,2.664,0.178,111
3,13,1232,1204,0.000,0.000,125
3,14,1212,1192,15.534,1.036,212
3,15,1212,1188,2.664,0.178,221
3,16,1212,1188,0.000,0.000,250
3,17,1216,1192,3.767,0.251,156
3,18,1216,1192,0.000,0.000,133
3,19,1220,1192,2.664,0.178,135
3,20,1228,1152,27.168,1.811,195
3,21,1228,1148,2.664,0.178,121
3,22,1220,1136,9.605,0.640,140
3,23,1212,1108,19.394,1.293,250
3,24,1212,1104,2.664,0.178,256
3,25,1212,1100,2.664,0.178,237
3,26,1212,1100,0.000,0.000,228
3,27,1208,1100,2.664,0.178,256
3,28,1200,1088,9.605,0.640,199
3,29,1200,1088,0.000,0.000,214
3,30,1208,1092,5.957,0.397,248
3,31,1208,1096,2.664,0.178,225
3,32,1204,1092,3.767,0.251,223
3,33,1204,1092,0.000,0.000,207
3,34,1200,1088,3.767,0.251,225
3,35,1196,1084,3.767,0.251,233
3,36,1196,1084,0.000,0.000,228
3,37,1196,1080,2.664,0.178,219
3,38,1196,1080,0.000,0.000,207
3,39,1204,1084,5.957,0.397,201
3,40,1212,1088,5.957,0.397,117
3,41,1208,1092,3.767,0.251,188
3,42,1200,1096,5.957,0.397,207
3,43,1200,1096,0.000,0.000,210
3,44,1200,1104,5.328,0.355,227
3,45,1196,1112,5.957,0.397,214
3,46,1196,1112,0.000,0.000,239
3,47,1196,1124,7.992,0.533,185
3,48,1196,1144,13.320,0.888,200
3,49,1196,1144,0.000,0.000,235
3,50,1192,1156,8.424,0.562,209
3,51,1188,1164,5.957,0.397,172
3,52,1188,1192,18.648,1.243,195
3,53,1188,1200,5.328,0.355,236
3,54,1188,1200,0.000,0.000,202
3,55,1184,1200,2.664,0.178,211
3,56,1180,1192,5.957,0.397,198
3,57,1208,1148,34.734,2.316,225
3,58,1208,1148,0.000,0.000,221
3,59,1208,1148,0.000,0.000,201
3,60,1188,1128,18.837,1.256,206
3,61,1188,1128,0.000,0.000,177
3,62,1188,1116,7.992,0.533,206
3,63,1188,1116,0.000,0.000,217
3,64,1188,1116,0.000,0.000,195
3,65,1192,1100,10.984,0.732,212
3,66,1200,1096,5.957,0.397,209
3,67,1204,1092,3.767,0.251,115
3,68,1204,1088,2.664,0.178,124
3,69,1204,1080,5.328,0.355,174
3,70,1200,1076,3.767,0.251,199
3,71,1196,1068,5.957,0.397,231
3,72,1204,1064,5.957,0.397,203
3,73,1204,1064,0.000,0.000,203
3,74,1204,1060,2.664,0.178,160
3,75,1204,1060,0.000,0.000,154
3,76,1204,1048,7.992,0.533,160
3,77,1204,1044,2.664,0.178,136
3,78,1252,1000,43.367,2.891,171
3,79,1260,1000,5.328,0.355,169
3,80,1272,996,8.424,0.562,187
3,81,1284,992,8.424,0.562,205
3,82,1296,988,8.424,0.562,138
3,83,1296,988,0.000,0.000,129
3,84,1296,992,2.664,0.178,129
3,85,1288,1000,7.535,0.502,126
3,86,1280,1000,5.328,0.355,189
3,87,1276,1000,2.664,0.178,192
3,88,1276,1000,0.000,0.000,229
3,89,1276,1000,0.000,0.000,117
3,90,1252,1012,17.871,1.191,735
3,91,1252,1012,0.000,0.000,153
3,92,1252,1012,0.000,0.000,193
3,93,1248,984,18.837,1.256,172
3,94,1264,976,11.914,0.794,180
3,95,1256,992,11.914,0.794,224
3,96,1256,992,0.000,0.000,208
3,97,1256,1004,7.992,0.533,229
5,1,1172,904,-1.000,-1.000,266
5,2,1172,904,0.000,0.000,278
5,3,1172,904,0.000,0.000,144
5,4,1172,928,15.984,1.066,254
5,5,1172,928,0.000,0.000,206
5,6,1184,904,17.871,1.191,294
5,7,1192,900,5.957,0.397,211
5,8,1220,904,18.837,1.256,120
5,9,1216,908,3.767,0.251,116
5,10,1192,912,16.204,1.080,236
5,11,1192,912,0.000,0.000,119
5,12,1204,920,9.605,0.640,241
5,13,1228,920,15.984,1.066,121
5,14,1204,924,16.204,1.080,241
5,15,1204,924,0.000,0.000,178
5,16,1196,936,9.605,0.640,270
5,17,1196,936,0.000,0.000,275
5,18,1196,936,0.000,0.000,155
5,19,1196,936,0.000,0.000,209
5,20,1196,940,2.664,0.178,167
5,21,1188,944,5.957,0.397,242
