Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1068,508,-1.000,-1.000,-9176577
1,2,1068,504,2.664,0.178,-5574416
1,3,1068,504,0.000,0.000,-5507594
1,4,1068,504,0.000,0.000,-4589063
1,5,1068,504,0.000,0.000,-3408386
1,6,1084,516,13.320,0.888,-5178629
1,7,1084,516,0.000,0.000,-4456449
1,8,1100,520,10.984,0.732,-6423557
1,9,1100,520,0.000,0.000,-6029829
1,10,1100,520,0.000,0.000,-4523268
1,11,1100,520,0.000,0.000,-5113354
1,12,1128,504,21.478,1.432,-5850440
1,13,1112,524,17.058,1.137,-4915201
1,14,1112,524,0.000,0.000,-6030604
1,15,1112,524,0.000,0.000,-5242881
1,16,1112,524,0.000,0.000,-2688774
1,17,1128,492,23.828,1.589,-6160388
1,18,1160,496,21.478,1.432,-5177601
1,19,1168,492,5.957,0.397,-2490625
1,20,1176,488,5.957,0.397,-3276801
1,21,1184,484,5.957,0.397,-5832705
1,22,1188,484,2.664,0.178,-3866626
1,23,1216,472,20.288,1.353,-6442577
1,24,1208,448,16.849,1.123,-4670016
1,25,1196,436,11.302,0.753,-4720139
1,26,1188,432,5.957,0.397,-4980737
1,27,1180,432,5.328,0.355,-5373953
1,28,1180,432,0.000,0.000,-6182231
1,29,1116,448,43.936,2.929,-5853520
1,30,1092,428,20.807,1.387,-5572108
1,31,1088,420,5.957,0.397,-7885394
1,32,1092,400,13.584,0.906,-7077889
1,33,1092,396,2.664,0.178,-4194305
1,34,1084,388,7.535,0.502,-4194308
1,35,1080,380,5.957,0.397,-11177360
1,36,1060,380,13.320,0.888,-3279882
1,37,1080,404,20.807,1.387,-6095368
1,38,1080,404,0.000,0.000,-4522506
1,39,1080,412,5.328,0.355,-2686977
1,40,1084,420,5.957,0.397,-4915201
1,41,1088,424,3.767,0.251,-4927279
1,42,1088,424,0.000,0.000,-6181459
1,43,1100,424,7.992,0.533,-1577745
1,44,1084,360,43.936,2.929,-4524038
1,45,1084,360,0.000,0.000,-7671304
1,46,1084,352,5.328,0.355,-5046530
1,47,1084,348,2.664,0.178,-5964811
1,48,1088,336,8.424,0.562,-4065538
1,49,1088,336,0.000,0.000,-3997953
1,50,1088,324,7.992,0.533,-3147273
1,51,1088,324,0.000,0.000,-4142391
1,52,1084,320,3.767,0.251,-5721934
1,53,1064,320,13.320,0.888,-4735809
1,54,1028,312,24.561,1.637,-5246991
1,55,1024,316,3.767,0.251,-6886165
1,56,1020,320,3.767,0.251,-5244163
1,57,1020,320,0.000,0.000,-4785929
1,58,1016,316,3.767,0.251,-5309186
1,59,1008,316,5.328,0.355,-5837075
1,60,1008,316,0.000,0.000,-3933188
1,61,1008,316,0.000,0.000,-3481632
1,62,992,332,15.070,1.005,-4011832
1,63,992,332,0.000,0.000,-8022121
1,64,984,328,5.957,0.397,-5721421
1,65,984,308,13.320,0.888,-4722965
1,66,976,300,7.535,0.502,-4405560
1,67,972,292,5.957,0.397,-4336171
1,68,960,280,11.302,0.753,-7085862
1,69,948,276,8.424,0.562,-5901588
1,70,948,284,5.328,0.355,-3933953
1,71,944,292,5.957,0.397,-12192780
1,72,944,292,0.000,0.000,-9242636
1,73,944,292,0.000,0.000,-2424833
1,74,940,292,2.664,0.178,-5965569
1,75,940,292,0.000,0.000,-3541512
1,76,940,292,0.000,0.000,-9442327
1,77,928,296,8.424,0.562,-5839900
1,78,928,296,0.000,0.000,-5382691
1,79,928,296,0.000,0.000,-6507857
1,80,916,312,13.320,0.888,-7694183
1,81,900,348,26.237,1.749,-5445913
1,82,900,372,15.984,1.066,-8588556
1,83,900,376,2.664,0.178,-4467242
1,84,904,392,10.984,0.732,-6099996
1,85,900,400,5.957,0.397,-4784129
1,86,900,412,7.992,0.533,-5573389
1,87,900,412,0.000,0.000,-7544097
1,88,896,424,8.424,0.562,-5899783
1,89,892,428,3.767,0.251,-5918800
1,90,896,404,16.204,1.080,-3604481
1,91,900,392,8.424,0.562,-6227716
1,92,904,388,3.767,0.251,-6958381
1,93,932,392,18.837,1.256,-1049345
1,94,932,392,0.000,0.000,-6098967
1,95,940,376,11.914,0.794,-5640211
1,96,944,364,8.424,0.562,-7219491
1,97,952,348,11.914,0.794,-7148058
3,1,1100,804,-1.000,-1.000,-8650754
3,2,1100,804,0.000,0.000,-4325377
3,3,1108,796,7.535,0.502,-5574157
3,4,1116,788,7.535,0.502,-5767169
3,5,1116,788,0.000,0.000,-5308417
3,6,1116,780,5.328,0.355,-5439748
3,7,1116,776,2.664,0.178,-5113352
3,8,1116,760,10.656,0.710,-6495005
3,9,1116,744,10.656,0.710,-6557711
3,10,1104,720,17.871,1.191,-3
3,11,1088,704,15.070,1.005,-4915201
3,12,1080,688,11.914,0.794,-5853007
3,13,1108,648,32.518,2.168,-6228233
3,14,1108,628,13.320,0.888,-6619137
3,15,1112,608,13.584,0.906,-5899521
3,16,1112,600,5.328,0.355,-4595231
3,17,1112,592,5.328,0.355,-3617328
3,18,1128,480,75.349,5.023,-6886167
3,19,1124,472,5.957,0.397,-4336687
3,20,1120,460,8.424,0.562,-8479588
3,21,1080,436,31.067,2.071,-6231317
3,22,1052,424,20.288,1.353,-4800832
3,23,1020,344,57.384,3.826,-4919056
3,24,1016,328,10.984,0.732,-5965065
3,25,1016,316,7.992,0.533,-9044998
3,26,1020,312,3.767,0.251,-7802900
3,27,1036,300,13.320,0.888,-4471867
3,28,1144,212,92.782,6.185,-8520962
3,29,1168,200,17.871,1.191,-4600885
3,30,1172,196,3.767,0.251,-4535092
3,31,1208,232,33.907,2.260,-5179145
3,32,1208,232,0.000,0.000,-7344149
3,33,1224,248,15.070,1.005,-3080193
3,34,1232,256,7.535,0.502,-8525859
3,35,1240,264,7.535,0.502,-5909803
3,36,1240,268,2.664,0.178,-3345422
3,37,1232,276,7.535,0.502,-851969
3,38,1228,276,2.664,0.178,-4457996
3,39,1224,276,2.664,0.178,-4984336
3,40,1224,276,0.000,0.000,-5579046
3,41,1204,288,15.534,1.036,-6491409
3,42,1204,288,0.000,0.000,-6951960
3,43,1200,292,3.767,0.251,-5260612
3,44,1180,304,15.534,1.036,-3343105
3,45,1176,304,2.664,0.178,-9456465
3,46,1140,284,27.428,1.829,-4403755
3,47,1140,280,2.664,0.178,-8213593
3,48,1140,268,7.992,0.533,-10881808
3,49,1140,268,0.000,0.000,-5572884
3,50,1140,260,5.328,0.355,-3538945
3,51,1112,236,24.561,1.637,-5060410
3,52,1112,236,0.000,0.000,-9706527
3,53,1112,236,0.000,0.000,-10423820
3,54,1112,236,0.000,0.000,-8127243
3,55,1112,236,0.000,0.000,-4995643
3,56,1100,236,7.992,0.533,-8153954
3,57,1100,236,0.000,0.000,-11633543
3,58,1096,240,3.767,0.251,-8990511
3,59,1092,256,10.984,0.732,-2757137
3,60,1080,272,13.320,0.888,-7866892
3,61,1072,276,5.957,0.397,-6429723
3,62,1068,280,3.767,0.251,-4995130
3,63,1048,268,15.534,1.036,-1245185
3,64,1048,268,0.000,0.000,-14047574
3,65,1048,252,10.656,0.710,-6359305
3,66,1048,252,0.000,0.000,-1638401
3,67,1048,248,2.664,0.178,-6229264
3,68,1048,248,0.000,0.000,-5309186
3,69,1048,248,0.000,0.000,-5573387
3,70,1048,248,0.000,0.000,-9636884
3,71,1048,248,0.000,0.000,-7929857
3,72,1048,244,2.664,0.178,-8594213
3,73,1036,248,8.424,0.562,-5308677
3,74,1036,248,0.000,0.000,-10431276
3,75,1012,244,16.204,1.080,-4794143
3,76,1012,240,2.664,0.178,-5906464
3,77,1008,236,3.767,0.251,-4985361
3,78,1004,236,2.664,0.178,-4529436
3,79,1000,240,3.767,0.251,-4199709
3,80,1000,244,2.664,0.178,-8401973
3,81,1000,240,2.664,0.178,-6365991
3,82,1028,228,20.288,1.353,-9796477
3,83,1032,228,2.664,0.178,-5324095
3,84,1004,248,22.917,1.528,-5048587
3,85,1004,248,0.000,0.000,-5837588
3,86,996,260,9.605,0.640,-6429985
3,87,996,256,2.664,0.178,-4790033
3,88,992,256,2.664,0.178,-4655371
3,89,996,236,13.584,0.906,-2424833
3,90,1004,232,5.957,0.397,-6429212
3,91,1012,224,7.535,0.502,-5439752
3,92,1012,224,0.000,0.000,-11021616
3,93,1004,212,9.605,0.640,-3413014
3,94,1004,208,2.664,0.178,-2622721
3,95,1000,204,3.767,0.251,-6557200
3,96,1000,208,2.664,0.178,-2424833
3,97,1000,204,2.664,0.178,-5767174
5,1,1276,1100,-1.000,-1.000,-6553601
5,2,1276,1100,0.000,0.000,-6688786
5,3,1276,1100,0.000,0.000,-6292488
5,4,1276,1100,0.000,0.000,-4793123
5,5,1284,1100,5.328,0.355,-5115922
5,6,1304,1100,13.320,0.888,-1703937
5,7,1332,1100,18.648,1.243,-4998210
5,8,1336,1096,3.767,0.251,-5833477
5,9,1336,1092,2.664,0.178,-6160641
5,10,1352,1084,11.914,0.794,-6104357
5,11,1352,1084,0.000,0.000,-5644321
5,12,1376,1080,16.204,1.080,-7429469
5,13,1384,1076,5.957,0.397,-6576729
5,14,1384,1080,2.664,0.178,-4655106
5,15,1384,1080,0.000,0.000,-5832706
5,16,1404,1068,15.534,1.036,-5180171
5,17,1408,1064,3.767,0.251,-4587521
5,18,1408,1064,0.000,0.000,-9071212
5,19,1420,1052,11.302,0.753,-6161672
5,20,1420,1036,10.656,0.710,-4919315
5,21,1420,1020,10.656,0.710,-3803655
5,22,1420,1012,5.328,0.355,-6029569
5,23,1420,1012,0.000,0.000,-6620936
5,24,1420,1004,5.328,0.355,-8133922
5,25,1420,1000,2.664,0.178,-4987418
5,26,1432,988,11.302,0.753,-5327176
5,27,1440,984,5.957,0.397,-4998727
