Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1064,972,-1.000,-1.000,-10320250
1,2,1072,964,7.535,0.502,-6293511
1,3,1092,952,15.534,1.036,-4588036
1,4,1112,944,14.346,0.956,-6754577
1,5,1152,944,26.640,1.776,-6970975
1,6,1152,904,26.640,1.776,-6902866
1,7,1152,904,0.000,0.000,-4668732
1,8,1180,920,21.478,1.432,-10755606
1,9,1188,928,7.535,0.502,-9719373
1,10,1216,948,22.917,1.528,-7144968
1,11,1216,948,0.000,0.000,-6840161
1,12,1268,984,42.122,2.808,-12299694
1,13,1264,984,2.664,0.178,-3877158
1,14,1264,984,0.000,0.000,-6161412
1,15,1268,984,2.664,0.178,-6816775
1,16,1272,984,2.664,0.178,-9076864
1,17,1272,988,2.664,0.178,-5656657
1,18,1288,1012,19.210,1.281,-5722704
1,19,1268,1048,27.428,1.829,-8616313
1,20,1272,1052,3.767,0.251,-6051415
1,21,1256,1060,11.914,0.794,-8419193
1,22,1256,1060,0.000,0.000,-5064520
1,23,1224,1028,30.140,2.009,-14094358
1,24,1208,1000,21.478,1.432,-5261899
1,25,1168,940,48.026,3.202,-12781839
1,26,1172,932,5.957,0.397,-917505
1,27,1172,924,5.328,0.355,-10817549
1,28,1172,924,0.000,0.000,-4194561
1,29,1172,904,13.320,0.888,-3090213
1,30,1172,900,2.664,0.178,-7888991
1,31,1180,876,16.849,1.123,-7012353
1,32,1184,872,3.767,0.251,-5393485
1,33,1184,856,10.656,0.710,-6183255
1,34,1180,844,8.424,0.562,-5837596
1,35,1176,836,5.957,0.397,-3083275
1,36,1172,832,3.767,0.251,-13128273
1,37,1172,820,7.992,0.533,-3342340
1,38,1172,820,0.000,0.000,-6624794
1,39,1172,812,5.328,0.355,-5575699
1,40,1172,800,7.992,0.533,-9180958
1,41,1176,792,5.957,0.397,-6822175
1,42,1184,784,7.535,0.502,-6229779
1,43,1188,776,5.957,0.397,-5443595
1,44,1188,776,0.000,0.000,-3740687
1,45,1188,776,0.000,0.000,-3544337
1,46,1188,772,2.664,0.178,-5903122
1,47,1192,768,3.767,0.251,-5246734
1,48,1204,740,20.288,1.353,-5522761
1,49,1204,740,0.000,0.000,-3020309
1,50,1224,752,15.534,1.036,-5314326
1,51,1224,752,0.000,0.000,-5976882
1,52,1252,728,24.561,1.637,-5788497
1,53,1252,724,2.664,0.178,-5262153
1,54,1252,724,0.000,0.000,-5587008
1,55,1240,716,9.605,0.640,-1115137
